# Time-dependent hole occupations (neutral MO basis, closed-shell P (0–1, Nascimento)) for MO indices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]

Timestamps (au),MO index 0,MO index 1,MO index 2,MO index 3,MO index 4,MO index 5,MO index 6,MO index 7,MO index 8,MO index 9,MO index 10,MO index 11,MO index 12,MO index 13,MO index 14,MO index 15,MO index 16,MO index 17,MO index 18,MO index 19,MO index 20,MO index 21,MO index 22,MO index 23,MO index 24,MO index 25
0.0,0.9990835454898597,7.745556942162501e-06,5.100551153658373e-07,5.333269698093446e-07,2.82391502848256e-07,2.836409513928828e-07,0.002975941231628809,0.0002932498125949312,1.2254800911271069e-05,8.832749958886943e-05,1.7097310651359443e-05,0.0009138434013306052,0.0004097752862555204,0.00025864589957602657,1.0522012419134086e-05,0.0019470250994186866,0.00015543224474756645,0.001199597141549269,7.403070391898137e-05,0.0006245259454107366,0.00041932314636228263,0.0018430307349051045,7.016970916318144e-06,0.0028804649271079175,-0.0010921053902293073,-4.5485840718367816e-05
0.05,0.9973604790059217,2.7953252137669082e-05,1.8421817935543316e-06,1.930121123705497e-06,1.019639754407109e-06,1.0244355456157095e-06,0.009231370964279173,0.0009039729055930756,4.85127336929958e-05,0.0002765674012942254,6.774323385283498e-05,0.0031241253536806735,0.001618198057353637,0.0010228682810060619,4.199767996837522e-05,0.007396550081757436,0.0006120342776209098,0.0047412453292766665,0.00029267247328224055,0.002436703241621374,0.001655746174997863,0.007284169903348792,2.800215344089807e-05,0.011367169740382321,-0.004331593082125202,-0.00017974004655472157
0.1,0.9968735680439075,5.293197786937487e-05,3.492816674666166e-06,3.6729967025639354e-06,1.9329044330662626e-06,1.9430633318995305e-06,0.01750750838144388,0.0017053151044025272,0.00010733661496742375,0.0005286794479287815,0.0001500912885059602,0.00633599744542046,0.003566042897451993,0.002259471210113717,9.416918314375522e-05,0.015967470035832987,0.0013486565132027062,0.010462719565788148,0.0006461269088519073,0.005337303042152741,0.0036480973076964407,0.01607352305649834,6.276744054845018e-05,0.02502104676430905,-0.009612654023768749,-0.00039450886664374257
0.15,0.9980472289263088,7.36552872959706e-05,4.869430457410395e-06,5.14927760197903e-06,2.695260038931835e-06,2.71164449561212e-06,0.028110323701707074,0.0027441097915116286,0.0001859007215667674,0.0008585045906843725,0.00026068662221179206,0.010548663882065101,0.006139496974461478,0.0039041031925483027,0.00016663500764457773,0.027260836620573103,0.0023277089564941456,0.01805984349110501,0.0011161853973532532,0.009172270984304176,0.00628191539803391,0.02774692395752687,0.00011101927352386021,0.04302858688305655,-0.016742689462030048,-0.0006852755793957579
0.2,0.9996839264600216,8.31782407306747e-05,5.5138902669282785e-06,5.877441420554241e-06,3.055462940770859e-06,3.0775891961543067e-06,0.03983087403398344,0.0039051649667154464,0.0002807239641529069,0.0012318581290123864,0.0003952619348699393,0.015409860918201068,0.009199163362146212,0.005877318292167422,0.00025888869391132996,0.04057771661167542,0.0035011791074600618,0.02715821807981078,0.0016805625182031436,0.0137314331002929,0.009417128007681241,0.0417334071182236,0.0001723843620017318,0.0643964218391272,-0.025482148207158103,-0.0010457725167374672
0.25,0.9998308572963186,7.878199133037889e-05,5.2438159242607085e-06,5.65321061274382e-06,2.9148026206016198e-06,2.9406829428202386e-06,0.05447459290954715,0.005357206677695903,0.000388312547823233,0.0016945739563263285,0.0005494521179961742,0.021084756360320256,0.012605386723867351,0.00809853950148165,0.0003703727715821392,0.05554086837655736,0.004824064843727105,0.03737562333233846,0.002316687911472548,0.01883749642799426,0.012912285190981976,0.05744885964361368,0.00024644511315286,0.08812068889909075,-0.0355750708049961,-0.0014596145249839798
0.3,0.9983545119646974,6.256982348562534e-05,4.190378092627789e-06,4.593320256818245e-06,2.3457107045654624e-06,2.3720133258686715e-06,0.07123301199974807,0.007027785791281049,0.0005050206568895099,0.002225756685989899,0.0007187383738699316,0.027305238860273584,0.016213901992456647,0.01048343152295006,0.0005004910315230537,0.07148500691648685,0.006246989169226613,0.04831540794600597,0.003001344506089354,0.024278176647932193,0.01662198631916134,0.07428867227521774,0.0003327474983445544,0.1131726587231825,-0.0467465685099243,-0.0019162256725854731
0.35,0.9970291423427398,4.066653197953851e-05,2.745021315697649e-06,3.087554936498371e-06,1.5596224174352358e-06,1.5824710498657524e-06,0.08709313952476438,0.008610513395101882,0.0006280141381093118,0.0027371850123725228,0.0008994617389415094,0.033382429363250865,0.019914640841800058,0.01296737480687915,0.0006485822669669572,0.08760947622691051,0.007728818313446073,0.05966755313636496,0.0037162650258777408,0.02985898533567599,0.02043321636967188,0.09177705613262466,0.00043078245789018865,0.13875260254217947,-0.058771226288523506,-0.002402213050216396
0.4,0.9971890213465506,2.109194655885993e-05,1.4224748475788473e-06,1.663545957097945e-06,8.309945311868461e-07,8.469798098431625e-07,0.10244392879427855,0.010155384569150772,0.0007542336221108004,0.0032436371953555865,0.001087786164300386,0.03931689330957877,0.02359103934425011,0.015479038145759239,0.0008139026963005502,0.10351114704253073,0.009230283814473217,0.07110008396767287,0.00444244071654698,0.03542196841882084,0.024228581273705085,0.10940896950257828,0.0005399769714083957,0.16403645793462607,-0.07139689482986472,-0.002908283137409373
0.45,0.998769588876155,1.0699753883236518e-05,6.67570098755732e-07,7.92471108845838e-07,3.9397811579799935e-07,4.014246536288013e-07,0.11643115924990266,0.011612319825272333,0.0008809154679032538,0.0037329581590470617,0.001280236964534942,0.04495730172533996,0.027137639520273926,0.017950340563511746,0.0009956271103951364,0.11871141475513636,0.010713366001359304,0.08230135506844116,0.005162606031586359,0.04080907776120124,0.02790222712250534,0.12671280259788997,0.0006596951131223605,0.18828342452838198,-0.08436879682841562,-0.003437578272080571
0.5,0.9999378245499272,1.2490762511752074e-05,6.839521135004745e-07,7.111946539462011e-07,3.5270975884404976e-07,3.524691699618998e-07,0.12952374582896697,0.013004988359803127,0.0010069683804321272,0.00420997855844063,0.0014751453527039882,0.05028435711041168,0.030515128500179567,0.020353703234487486,0.001192889224786997,0.13306056264244637,0.012162885175651006,0.09313440100436554,0.005869047231645053,0.045960096077126256,0.03141033524391024,0.14347553111807865,0.0007892630847101678,0.21118483018413037,-0.0975517787920417,-0.003978114273720173
0.55,0.9994604926122439,2.4683695516447557e-05,1.3718812075236286e-06,1.3486717681532312e-06,6.520342348270702e-07,6.473933541473187e-07,0.1433539234692861,0.014484439709836816,0.0011316291159426672,0.0047174585831897264,0.0016712366836291181,0.055540930289659673,0.03369440477097996,0.022665740779817534,0.0014048370780532782,0.14659950979102754,0.013568418799511428,0.10348320661434462,0.0065556229565618684,0.05084357107325299,0.03471906839697603,0.15951712673426865,0.0009280113288975267,0.23249980592393493,-0.11081142162300135,-0.0045203727481283205
0.6,0.9978289679732385,4.1905368522110464e-05,2.4027091067857498e-06,2.3898287275780916e-06,1.1221685783935342e-06,1.1178017128576911e-06,0.1560100039558745,0.015863662525886335,0.0012550974960506833,0.005203029332744635,0.0018683009710327436,0.06039393413042182,0.03668392692652589,0.024888330344370768,0.0016306389710806224,0.15912266480523796,0.014926610817042607,0.11334016933389768,0.007221697299953034,0.0554346386374972,0.03782995540621947,0.17481799558722078,0.001075280131227152,0.2522341946719424,-0.12410965718992606,-0.005065450170989087
0.65,0.996843199553943,5.765850669614547e-05,3.3748468422079014e-06,3.427830734814563e-06,1.564984922985957e-06,1.565332557684762e-06,0.16730053053115435,0.017103057398214938,0.0013779919330403345,0.005654788625085061,0.002066569806620455,0.06478178863489426,0.03950901316033617,0.02703578262034756,0.0018694567424225594,0.1706735574240118,0.016242347100172805,0.12275122363000945,0.007869132907163956,0.05975399806412052,0.040760564606775795,0.1894375972419038,0.0012304051755116507,0.2705082750065565,-0.13746705322281558,-0.00560682894276649
0.7,0.9974825285990258,6.682950851377711e-05,3.9682105745786345e-06,4.122336479617239e-06,1.8319637175023828e-06,1.8399075234487583e-06,0.17719516834074756,0.018240610113730904,0.0015005684333364577,0.006088158661885057,0.0022657158390989585,0.06883278242809732,0.042170132742732847,0.029099170837868504,0.0021204878480720613,0.18128717514060344,0.017510532965559045,0.13166189774394177,0.008495968349270466,0.06378882602640135,0.04350311662458406,0.2032885336537068,0.0013927511837963369,0.28725632363949494,-0.1507755968754213,-0.006154068020294963
0.75,0.9991801124619015,6.735261997592445e-05,4.038468008449314e-06,4.300356479358669e-06,1.863712156602304e-06,1.8797051548613553e-06,0.18498857404456448,0.019214007893955665,0.0016239483095689122,0.006486512131959055,0.0024663723197400067,0.0724722472433389,0.044700874228409626,0.031094521711320877,0.0023830472976938966,0.19098337367824447,0.018735413226984465,0.14012083157955402,0.009105057141753692,0.06755536940435092,0.046080335693963304,0.2164341989695825,0.001561758378125111,0.302621485114004,-0.1640338553322372,-0.0067128152664865425
0.8,0.9999688208072505,6.062628139347215e-05,3.638526075766535e-06,3.986034346148415e-06,1.6903826915992681e-06,1.7124396453072066e-06,0.19293115815896644,0.020210026089474753,0.001749423425169483,0.006901282687610144,0.0026693571094149604,0.07603878484321147,0.04713908662492616,0.0330414746532981,0.0026565145268426793,0.20008745565366048,0.01992746057717376,0.14818961097449346,0.009699874149431964,0.07111033853299198,0.04851848114920476,0.2289563407393168,0.0017369097224839702,0.3167678769686183,-0.17725231906163666,-0.007270997245287273
0.85,0.9989443533367199,5.0685959154472826e-05,2.977838397311139e-06,3.368215702792554e-06,1.4053765073906987e-06,1.4297444567157314e-06,0.20078745086589278,0.021215016348370974,0.0018782249505896464,0.007330547864198733,0.0028753754261403586,0.07954923805605107,0.049517796544576775,0.034955038169803276,0.002940247540777041,0.20866956722267527,0.021090897602490055,0.15590787478634904,0.010283136691240369,0.07447242135170007,0.05083877579689544,0.24090410394038075,0.0019176841759733776,0.3298211642621022,-0.19040432390685647,-0.007831399367330046
0.9,0.9971961215977994,4.2310025623937264e-05,2.331531381405405e-06,2.7152000191543735e-06,1.1225901267453153e-06,1.1450797278156344e-06,0.20764186623548964,0.02210279764802292,0.0020118575583852882,0.007735664506469786,0.0030855037084421832,0.08278132480429679,0.05188600305402058,0.03686857932006682,0.003233552153373953,0.2167229349613422,0.022234995907893462,0.16339146860214226,0.010859995604099226,0.07767280135767773,0.05307843162846282,0.25243639400503426,0.0021035338196652154,0.34202244287506756,-0.20357773500622792,-0.008389180103116917
0.95,0.9964817630201511,3.880941119849268e-05,1.9270605666754648e-06,2.2609558752995085e-06,9.298938524748834e-07,9.472440810620597e-07,0.21384931753833347,0.022919096639999803,0.0021515165979723028,0.008132149710958547,0.0033002225572007493,0.08586634522741399,0.05427215163569832,0.03879165472034485,0.003535584952299442,0.22437498076028217,0.023362071508362003,0.17065168334930447,0.011432251094987356,0.08072894639576556,0.055253254835589294,0.2635582988335362,0.0022938300636269338,0.353458147479221,-0.21667592760565307,-0.008942689120686713
1.0,0.99775962808233,4.060548202944325e-05,1.8572159506957675e-06,2.1135274526074e-06,8.582180606175882e-07,8.689711208376139e-07,0.21769328892498419,0.023550060907119752,0.0022982216065630112,0.008492848336714931,0.00351982362115677,0.08867915535442006,0.05669996720415216,0.04072754226084274,0.0038454379299589503,0.23152876459131366,0.024467866329568655,0.17767480797705681,0.012001185416878113,0.08362226618891733,0.0573755714072518,0.27423941112563466,0.002487921435151974,0.36419311727019243,-0.22954356290756617,-0.009506631544587531
1.05,0.9994959496154192,4.541951147440937e-05,2.063820652598025e-06,2.2335181913968327e-06,8.819911282431647e-07,8.867358531894354e-07,0.22040889766151983,0.02408084580756842,0.002452970520164688,0.008839028053344244,0.003744807264987493,0.09135535841154219,0.05919934006902772,0.04269045654615011,0.0041623023525436675,0.23833257340802227,0.025556566586123597,0.18449666765290107,0.01256955632407264,0.08637905815976599,0.05946626589760484,0.2845220450423398,0.0026852258506664395,0.3743573759091374,-0.24211566203037704,-0.010067889012726634
1.1,0.9998017558614116,4.98117451636082e-05,2.390729216927845e-06,2.4823038348165127e-06,9.46520576805554e-07,9.473418567385039e-07,0.22342539916200754,0.024652486375815075,0.0026161088991931702,0.009211938882226045,0.003975043700714775,0.09415886374785365,0.061779798258203344,0.044677998866061386,0.004485330881941252,0.24496342793334303,0.02662795575295196,0.19109137921846875,0.01313772632554644,0.08901355346289219,0.06153045396892198,0.2943629797863355,0.0028851495595908494,0.38398440385185384,-0.2542379665955229,-0.01061622685282796
