# Time-dependent hole occupations (neutral MO basis) for MO indices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]

Timestamps (au),MO index 0,MO index 1,MO index 2,MO index 3,MO index 4,MO index 5,MO index 6,MO index 7,MO index 8,MO index 9,MO index 10,MO index 11,MO index 12,MO index 13,MO index 14,MO index 15,MO index 16,MO index 17,MO index 18,MO index 19,MO index 20,MO index 21,MO index 22,MO index 23,MO index 24,MO index 25
0.0,1.9979259319836689,1.912919958524384e-05,1.3438608124083373e-06,1.3820655491159073e-06,7.41425740580226e-07,7.422582677385492e-07,0.0060798915767947825,0.0007269616223517517,4.868066038543617e-05,0.00022148990994930173,5.51673896820315e-05,0.0023070945786622943,0.0012806767924387064,0.000922519588223647,0.00026324776539565775,0.005483559873009636,0.00043003814284459096,0.003093421217639225,0.00051526853603856,0.0019466217937613717,0.001334171856773203,0.0021482658842131297,0.002719706340891692,0.008615695540887813,-0.0021491920880936273,-8.385188314188682e-05
0.05,1.9941273281445895,5.8257777416415024e-05,3.863876562704149e-06,4.043796956398893e-06,2.1244363854755477e-06,2.1312549165486416e-06,0.01938537857645084,0.00226602689137545,0.00014093293164818554,0.0006517625757429535,0.00017088436252743477,0.0069879791729792196,0.004047173926315484,0.003051130307234917,0.0008163759863508702,0.017421751546670805,0.001391401300472772,0.01048548826277984,0.0016629406464947483,0.006304405838014393,0.004283684279644984,0.007229137929669616,0.00917169720967781,0.02760398832877553,-0.008589200149220544,-0.00032985832718254564
0.1,1.9929666186928618,0.00010201672649001736,6.550443110597826e-06,6.939323964560984e-06,3.589996850017485e-06,3.6067265507533364e-06,0.03673734753761426,0.0042547991949764,0.00027180078528021845,0.0011986717388756674,0.0003423424546240561,0.013310044271488408,0.00812532795957166,0.006274012671154239,0.0016136577725460732,0.034836141957459876,0.0028336214054938136,0.021796461642601628,0.003382856076325158,0.012800870335810455,0.008674282285828339,0.01498653963279617,0.01902987571043102,0.055817024578103114,-0.01917889638080341,-0.0007269166364584457
0.15,1.995748216601936,0.00013645681670837462,8.576113756042503e-06,9.182755182468583e-06,4.685933721493285e-06,4.713563753755423e-06,0.05673652334716417,0.006551321410126487,0.0004354974246143506,0.0018270640350022127,0.0005633466430705614,0.020884342584582383,0.01328932912781755,0.0104335487470828,0.002615427072316434,0.05675230682867616,0.004689251799540273,0.03647398766247667,0.0055913277671653105,0.021097629265794282,0.014270898598055748,0.025047184024558522,0.03181864689700209,0.09168992864603553,-0.03360019168387822,-0.0012664949263261193
0.2,1.9993157876654086,0.00015297931729074676,9.488906381305284e-06,1.0263710329860842e-05,5.17250279652437e-06,5.2086734438905324e-06,0.08090178485277022,0.00934954886432271,0.0006260543617724323,0.002586753234046224,0.0008270359398760974,0.029856181740975263,0.01928951016367897,0.015345036753284136,0.0037983259186060714,0.08241127269106041,0.006883075412805528,0.05385962623463758,0.008191360244919732,0.03084291262535732,0.020806704558548272,0.03696556298603948,0.04697023916271448,0.13343618063184448,-0.05139772287081813,-0.001938369980080774
0.25,1.9995322363314298,0.000149547837127173,9.233745648762337e-06,1.008522923928723e-05,5.028754166191973e-06,5.06857996129817e-06,0.11061516848725716,0.01280197971118513,0.0008383152212407818,0.0035165644885160052,0.001126965106933664,0.04028827785091593,0.025894593705392488,0.020828394609920142,0.005137243562239435,0.11104771974920835,0.009342088613532917,0.07329789383133933,0.011088414511949196,0.041690550198613785,0.028026636081130096,0.05029625639631563,0.0639169887688742,0.17933585531446594,-0.07205208207204764,-0.002721129687797339
0.3,1.996112887068264,0.00012988735702146315,8.068203043887223e-06,8.887797922740859e-06,4.399813966049493e-06,4.437456579964305e-06,0.14426446574311336,0.01670178631675956,0.0010682563368455966,0.004565417400874239,0.0014575525614890505,0.05166842478679401,0.03290930510412626,0.02672456108589394,0.006588905862938699,0.14164864823807832,0.011998481859669452,0.09419558038042242,0.014198228258392565,0.053292609339166575,0.03570737580553818,0.06463369627254734,0.08214212320468661,0.22787167413693776,-0.09503275247386733,-0.0035856434994652694
0.35,1.9929580626627639,0.00010151886158427104,6.4315354189048435e-06,7.119945707012576e-06,3.5210820756859107e-06,3.551462471218514e-06,0.17811166762128483,0.020622240467202957,0.0013124555505603652,0.005629484887252012,0.001813690821195646,0.06317401036675863,0.04015953608135292,0.0328857216305507,0.008099827388764025,0.17305106337176923,0.01478615969919339,0.11599581805448245,0.01744288292482099,0.06529722488178757,0.04364571066512468,0.07959664710930792,0.10115994327152622,0.2776622375823139,-0.1197984003879623,-0.00450978742371676
0.4,1.993608015254355,7.321340823640554e-05,4.803521635121655e-06,5.293719445909062e-06,2.64176422160034e-06,2.661892764654894e-06,0.20958561588611735,0.024306130623705346,0.0015675839398379132,0.0066498404197798955,0.0021903587303531147,0.07430500864619738,0.04747693818115417,0.03916386305993558,0.0096283632889409,0.2042790667226364,0.017640079869847725,0.13814607741365714,0.020746282505200053,0.07737517866298615,0.05164582675351248,0.09480878190916497,0.12049096357878075,0.3273864915057545,-0.14578477540843643,-0.005484803784244214
0.45,1.9973293129794003,5.2469201997418224e-05,3.580903696231985e-06,3.853732009950761e-06,1.962704411440086e-06,1.972303767416861e-06,0.2389714833866483,0.02782270589274649,0.001830688106478462,0.0076489718436794085,0.0025829909874217627,0.0851015315661301,0.05471195490034653,0.045421620089036274,0.011155000717587349,0.23474720637319546,0.020503308188607905,0.1601368260215026,0.024039511038619565,0.08926173966316875,0.05953347939015585,0.10992461390356079,0.13969493532620847,0.3758767647448391,-0.17243771005190078,-0.006504777608869547
