# Time-dependent hole occupations (neutral MO basis, closed-shell P (0–1, Nascimento)) for MO indices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]

Timestamps (au),MO index 0,MO index 1,MO index 2,MO index 3,MO index 4,MO index 5,MO index 6,MO index 7,MO index 8,MO index 9,MO index 10,MO index 11,MO index 12,MO index 13,MO index 14,MO index 15,MO index 16,MO index 17,MO index 18,MO index 19,MO index 20,MO index 21,MO index 22,MO index 23,MO index 24,MO index 25
0.0,0.9991158360821482,7.738417209246506e-06,5.099833368937823e-07,5.329481691518367e-07,2.823378041361124e-07,2.8356974635102006e-07,0.002947506425033386,0.00028973468319859474,1.2388321829370774e-05,8.865471326457985e-05,1.7324149677033773e-05,0.0009381796934980757,0.00042554051469834153,0.0002609027520299456,1.0495877076910354e-05,0.0019445722276483224,0.0001399752040813773,0.0011822376663601641,8.52166382949715e-05,0.0005972093607486961,0.00042599158718736874,0.0018470216485203528,7.027203229759138e-06,0.00283718755752016,-0.0010734095403800508,-4.4391236924498957e-05
0.05,0.9974499713304383,2.79139218835045e-05,1.8411098865467324e-06,1.927886926877953e-06,1.0189867103438388e-06,1.0237201066853885e-06,0.009149654823973674,0.0008938043904920256,4.903320694404911e-05,0.00027816673008129733,6.863570102766392e-05,0.0032220919742516063,0.0016802535648899886,0.0010317085133826343,4.1893035203077744e-05,0.007401341479638668,0.0005518593800317717,0.004672486205125614,0.0003368091739857082,0.0023320192683210506,0.0016819348302339332,0.00729976168351143,2.8042792081572898e-05,0.011195965293711474,-0.004257612518581954,-0.00017546508461173868
0.1,0.9969712155234193,5.281284379377027e-05,3.488084547087489e-06,3.66584325761643e-06,1.9301503775270845e-06,1.94017723975648e-06,0.017406232070935168,0.0016914905924741985,0.00010845798101954962,0.0005337921766231934,0.0001520457326307234,0.006561984828889034,0.003702061526425049,0.0022787029293400707,9.393347115771444e-05,0.0159986618274639,0.0012170239385927983,0.010310526840961676,0.0007432586293347754,0.005110604381968309,0.0037052937695841726,0.016107396137256424,6.285787844040325e-05,0.024642794783245714,-0.009449091751777378,-0.00038521864054593476
0.15,0.9980987064264194,7.339601118394601e-05,4.857143375613937e-06,5.133078089136767e-06,2.6882250255821916e-06,2.7043906181134503e-06,0.028005654326384577,0.0027277018687702492,0.0001877737999140816,0.0008688138857050332,0.000264027100394304,0.010946748641837423,0.006372117806345168,0.003936682435914385,0.00016621559430729516,0.027329587168933744,0.0021018162114342376,0.017796193453481268,0.0012831864399669435,0.008784816937795537,0.006379326100601435,0.0278042893876993,0.00011117778826652547,0.04237595790650284,-0.016459273321087858,-0.0006692306552626722
0.2,0.9996840491375084,8.273392271629376e-05,5.490699130583643e-06,5.848772163030702e-06,3.042234829386814e-06,3.064044927114651e-06,0.03970208080075688,0.0038836260983631243,0.00028343141069431255,0.0012474468217221757,0.00040023179088877203,0.016005375838968883,0.009545194846370175,0.005925315561547961,0.0002582330798227561,0.04069247769536721,0.0031637297823621235,0.026760637701299772,0.0019304781568483254,0.013153922090322623,0.009561444693032994,0.041818558637183645,0.00017262790800232075,0.06341819955854222,-0.025053624373698468,-0.0010212753850599827
0.25,0.9998462054538457,7.815420830681319e-05,5.209031223252225e-06,5.6114730030421e-06,2.8948762029745723e-06,2.9203361399110506e-06,0.0542905789933642,0.005326961591626267,0.00039186159617721206,0.0017155155392625243,0.0005562067148515704,0.021895313956722395,0.013075513677976991,0.00816301467993441,0.00036942839754083856,0.055697436835519754,0.004362123605362811,0.03682691936574012,0.0026586556695571417,0.01804679592861058,0.013107432565501953,0.05756459112029044,0.0002467890054707045,0.08678036757127883,-0.034981245724119904,-0.0014255217586826108
0.3,0.9984395727960739,6.182738990456738e-05,4.14745731747157e-06,4.542301066279286e-06,2.320835795543985e-06,2.3466268538330226e-06,0.07094302245443884,0.0069839643561245834,0.0005093640367215269,0.0022513768972929338,0.0007273629540953674,0.028336293788033595,0.01681332316372719,0.010564823276301816,0.0004992046801466365,0.0716788374100169,0.005653226300479042,0.04760547829902939,0.0034406070058868865,0.023261125369278268,0.01686972809604992,0.07443856080817546,0.00033320489610388915,0.11145311736867825,-0.04597359144544,-0.0018719242521323494
0.35,0.9971509964167313,3.9942887458788157e-05,2.7016510553146134e-06,3.035565598219492e-06,1.5338946377507767e-06,1.5561742230385534e-06,0.08673435918484351,0.008557088568653115,0.0006330669245316889,0.0027682354982186963,0.000909992975167695,0.034642749909554515,0.020644565659595715,0.013065811344802114,0.0006469001253812667,0.08785791891206496,0.007001237883068501,0.058792682205000446,0.004255079422374575,0.02861437722352944,0.020733863145733666,0.09196657433839528,0.00043136418979394797,0.1366531330187838,-0.057810874946940254,-0.0023472821293572966
0.4,0.9972735026097632,2.0546401365173494e-05,1.3885034468863466e-06,1.6214113490731208e-06,8.097908860138503e-07,8.252236299854943e-07,0.1020736928929572,0.010098218605897658,0.0007598593236396445,0.0032814305211941175,0.0011001941016272054,0.040812510770834254,0.024447890465308042,0.015593934226725503,0.0008117703922153607,0.1038280601567364,0.008370942314146701,0.0700615570659201,0.005079859276426402,0.033955153579521946,0.024580342577936176,0.1096427706547427,0.0005406914124811424,0.16156901405348656,-0.07024583648733465,-0.0028425735271057242
0.45,0.9987811307962708,1.0453446614544504e-05,6.510875685261652e-07,7.69544626577634e-07,3.81897291235056e-07,3.8891494491544165e-07,0.11602425001371008,0.011548813435920624,0.000886967523752058,0.003776138846795729,0.001294462707638222,0.04667147099914404,0.028114767702480226,0.018081158679461584,0.0009929888699983236,0.11910394456921314,0.009728737761026895,0.08110775114352453,0.005894974202080849,0.03913271567564636,0.028302431359033764,0.12699850443010374,0.0006605475908029179,0.18547773579706495,-0.08302990429623981,-0.003360776706438328
0.5,0.9999284105087144,1.2568621022834847e-05,6.875092177782705e-07,7.1128436041068e-07,3.515611052273826e-07,3.511275635803557e-07,0.1290810063405986,0.012934941627100183,0.0010132823960461446,0.0042578540874798065,0.0014911000335660063,0.05220205288691537,0.031603947597838467,0.020499397324453827,0.0011896874836042626,0.13353460773913295,0.011060712620135638,0.09179539065476605,0.006691460761525048,0.04408882756883259,0.0318552033056313,0.14381889334046505,0.0007902557880277161,0.20807248643800702,-0.09602884129454338,-0.003890105284803537
0.55,0.9995161900351632,2.499793650190263e-05,1.3912104392943547e-06,1.368304666349296e-06,6.601121013138922e-07,6.555890379456031e-07,0.14283465162584807,0.0144050722731347,0.0011380309274952038,0.0047691313463583684,0.001688808904037331,0.057644969171108174,0.03488475969410154,0.022824734674749103,0.0014010131751208688,0.14714874737735184,0.012356759238547288,0.1020088499947428,0.007462186765480938,0.048791143695767425,0.035203794368983576,0.1599214982853835,0.0009291440463308209,0.22911246904497018,-0.10910880266466753,-0.004421940468728595
0.6,0.9979668121799363,4.228976661202477e-05,2.42851959308954e-06,2.419670211750713e-06,1.1351624291666695e-06,1.1312127794482763e-06,0.15540062602380356,0.015774361419204852,0.001261451983643025,0.005257633647807292,0.0018874173026479646,0.06266790923368737,0.037967139422853124,0.025059897695656197,0.0016261346758569273,0.15975488106729197,0.0136145335679273,0.11174423334987849,0.008206756503080892,0.05321857642232575,0.0383508054912326,0.1752920144417961,0.001076551267391812,0.2486097188420956,-0.12223543743339854,-0.004957147627450893
0.65,0.9969770436682617,5.7930492632030095e-05,3.3964518878493166e-06,3.456267491430687e-06,1.5777880109091313e-06,1.5787559832780573e-06,0.16669858588151076,0.01701344888454903,0.0013841580283371346,0.005714255858663142,0.0020871507797090016,0.0672273538389434,0.04087639932666143,0.027218696633022232,0.001864215778491829,0.17140624452715525,0.014838086252655924,0.12104457917174039,0.00892737399729493,0.05739105491657792,0.04131325021908949,0.18998677885794624,0.0012318127351341746,0.26667597685850364,-0.135426934134885,-0.00548899310685997
0.7,0.9975358276969626,6.685636938341677e-05,3.977265736754276e-06,4.139395237579002e-06,1.8403783361709003e-06,1.8489785850173135e-06,0.17660082450939718,0.018151212676942974,0.0015064133100043398,0.006152055337693141,0.00228768696428594,0.07143628729236484,0.043612940587063664,0.029292172897587676,0.002114456020572253,0.18212433299834418,0.01602246510876837,0.12985649366970886,0.00962187758568911,0.06129465004720491,0.044083161453400965,0.2039186072297946,0.0013942929633734558,0.283245804970942,-0.14857765857736366,-0.006027064745741569
0.75,0.9991558696926565,6.709830702533726e-05,4.031552970351626e-06,4.30065959233783e-06,1.8655233767761459e-06,1.8820240805794697e-06,0.18439820357916814,0.019123373663967325,0.0016293603978165816,0.006553593286067083,0.00248968273026251,0.07521542769707301,0.046211663884086374,0.031296601471089036,0.002376169567843478,0.191929778636716,0.017171486026312466,0.13822868867590365,0.010293766576200403,0.0649451719243146,0.04668372416958089,0.21715227584238073,0.0015634303883370615,0.2984603435999591,-0.16168700729612928,-0.006576300525302244
0.8,0.9999718836944901,6.016444038881019e-05,3.618032541563565e-06,3.970226388538833e-06,1.6857194098385264e-06,1.7079881593495827e-06,0.19233012709919795,0.020117834464039808,0.001754284265942374,0.006971408824253289,0.0026939389895326293,0.07891247418986125,0.04871011242791368,0.03325023080313938,0.00264873247007813,0.20113549720539647,0.018293121678265356,0.14621572473275535,0.010946946593750284,0.06839309762832013,0.04913998196915659,0.22976074328015517,0.0017387048417139006,0.31246944487228623,-0.17475649748880828,-0.007125467188388194
0.85,0.9990593285429475,5.0166339284674066e-05,2.9507652073990087e-06,3.3423101186702553e-06,1.396309084689129e-06,1.4205419774926398e-06,0.20008086119762458,0.021114169612772127,0.00188245126862141,0.007401722067035599,0.0029011966261772715,0.08253460924962741,0.05114299009752066,0.03516852574937357,0.00293150262677655,0.20980597984036453,0.01939100784558878,0.15385838252208828,0.011584795601946918,0.07165587272665008,0.05147391707665283,0.24179597385381102,0.0019195938449624306,0.32539947204351294,-0.1877616324720368,-0.007677793836212179
