# Time-dependent hole occupations (neutral MO basis) for MO indices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]

Timestamps (au),MO index 0,MO index 1,MO index 2,MO index 3,MO index 4,MO index 5,MO index 6,MO index 7,MO index 8,MO index 9,MO index 10,MO index 11,MO index 12,MO index 13,MO index 14,MO index 15,MO index 16,MO index 17,MO index 18,MO index 19,MO index 20,MO index 21,MO index 22,MO index 23,MO index 24,MO index 25
0.0,1.9982318358312345,1.5476901683131317e-05,1.019824168224659e-06,1.0655554736338502e-06,5.608063262663165e-07,5.623799244069971e-07,0.005894697183875142,0.0005796634672257106,2.4656828427671584e-05,0.00017763793972225272,3.537111078166788e-05,0.0018701155719988982,0.0008443409943224012,0.0005267598067062451,0.0003954831946035853,0.003531003914344577,0.0002694065096549014,0.0021185883569874164,0.00040675348025498437,0.00118646353083518,0.0008725221988781229,0.0036753538445779554,3.842806859255532e-05,0.005667519792369902,-0.002144189789171154,-8.763767848045574e-05
0.05,1.9949003325370394,5.582832951223082e-05,3.681749841000226e-06,3.854446344320195e-06,2.0241553340127894e-06,2.0301506780118217e-06,0.018299297620707478,0.0017883170815058413,9.759286950172807e-05,0.0005572175287338332,0.00014012804155116854,0.006422755811507308,0.003333912226422431,0.002082968835478871,0.0014929739935465314,0.013455465568572356,0.0010621478366394932,0.00837322547780417,0.0016074165388153538,0.0046327816149547285,0.00344512011095377,0.014525620429195474,0.00015193961099946307,0.022364963652325542,-0.008504816805260055,-0.00034639118783011673
0.1,1.993942775071274,0.00010562724068075013,6.975424745370162e-06,7.328868677269895e-06,3.834655713852442e-06,3.847175799265301e-06,0.03481347803177215,0.003384446717462186,0.00021587052778571092,0.0010690598228091375,0.0003103949436604747,0.013080334868311283,0.007345579489508092,0.004600450474408824,0.0032148549455870423,0.029103987392553154,0.0023424861950158693,0.01847697344599597,0.003546362558519256,0.010152489549202226,0.007590142221109097,0.032051604277056,0.00033663426385066586,0.04922646571753653,-0.01887516355146898,-0.0007603669858027731
0.15,1.9961975392364835,0.00014679505646908453,9.713540828792944e-06,1.0261620344564903e-05,5.341810845438388e-06,5.361666769676532e-06,0.056013455074414686,0.005457790019689934,0.00037374470038220586,0.0017398374258079663,0.0005389216007407605,0.02182061106195121,0.01264361290585736,0.007947393894145893,0.0054897868526992966,0.049730048454236675,0.004045926427293178,0.031892099658876294,0.006119904113147445,0.017451387520711403,0.013069263151653576,0.05532654380070068,0.0005858589584832874,0.08465098870385646,-0.03287859805018571,-0.0013209307910544972
0.2,1.999368059666719,0.00016547204621764067,1.0980984522568349e-05,1.169150691771037e-05,6.046946424032029e-06,6.073287461383359e-06,0.07940819796139276,0.007770700939695008,0.0005641559614222302,0.002497831977366083,0.0008167710899442682,0.03190407708768195,0.018939930401366656,0.011961426300110878,0.008179420649112812,0.07406182673214401,0.006090946387782736,0.04795781469413107,0.00920102380163934,0.026130670511040677,0.01959129179158703,0.08321222821270835,0.0008911055320324213,0.12668684907618388,-0.05004668162239938,-0.0020158904848624993
0.25,1.9996924986283573,0.00015631262360704667,1.04181824909233e-05,1.1216146735826271e-05,5.756212196450505e-06,5.786466674928548e-06,0.10858686675196716,0.010658651903455496,0.0007800037223373302,0.003434989328959581,0.0011347968324226798,0.043644650538339214,0.0259453349729315,0.01647764287610487,0.011222495975115487,0.10137665636472559,0.008399674912528798,0.06599882658003109,0.012660440252361127,0.03585058576421174,0.02686154257857387,0.11454309387769612,0.00124413318115435,0.17335852207749047,-0.06987824887616412,-0.002813841150336469
0.3,1.9968795406108857,0.00012365726386098785,8.295525225854306e-06,9.078176844923291e-06,4.6171406147266225e-06,4.647341726560228e-06,0.14189289108564074,0.013974041045383911,0.0010139259001098466,0.004507932765181799,0.0014835705093805274,0.05648351024658815,0.033362719896183446,0.021324369610275395,0.014490507857064294,0.13046496817363162,0.01088816938820747,0.0853171956576686,0.016365208008824794,0.046209195768756484,0.03457833156945145,0.14811737294275362,0.0016359647279236,0.22265006487456507,-0.09183684768671363,-0.0036949655453198814
0.35,1.994302497179931,7.98849474894503e-05,5.404134846731523e-06,6.06630343447101e-06,3.0537220556681177e-06,3.0794824794622144e-06,0.173477329205316,0.017121690818008073,0.0012602058367501279,0.005542611869065128,0.001855491863054226,0.06905411036791231,0.04096576716561495,0.026370377826421043,0.017817351100974266,0.159927194109601,0.013487697105714291,0.10536893598783825,0.020211471582211482,0.05684368073517554,0.042507577652254325,0.18299188051665194,0.002058835625804223,0.27299687129750483,-0.11548341194558558,-0.00463309507137154
0.4,1.9945473046398141,4.108826007120925e-05,2.7776937125967294e-06,3.2404337519942317e-06,1.6134924698540942e-06,1.631178509153841e-06,0.20415763493743277,0.02020531708887119,0.0015126506989617816,0.006569823838832312,0.0022425461914754585,0.0813520803597223,0.048513627273104376,0.03147016525754154,0.02113156733895405,0.18901674498714316,0.016130730717679898,0.12556810586976663,0.024089153792433482,0.06745334588971685,0.05040451277960023,0.21815986221905814,0.00250512311547868,0.3227780731974401,-0.14032391251861898,-0.005610436844095154
0.45,1.9975622316721446,2.090010743804882e-05,1.3024250966608975e-06,1.539162259422966e-06,7.605975969049439e-07,7.686736300804853e-07,0.2320602318882612,0.02310769700763604,0.0017657378957238734,0.007559880911804262,0.002637531389172887,0.09303022755754675,0.05579084353711883,0.036486441347331144,0.024340535261048624,0.21684995620391678,0.018752794671681228,0.1453692862079614,0.027897648141934406,0.07773872768463974,0.058050020345392195,0.25268876086070335,0.0029673958169467163,0.3705492271370776,-0.1658616710190201,-0.0066332068056165925
0.5,1.9998567430531007,2.5131253449606206e-05,1.374759122541036e-06,1.4241335146714107e-06,6.975444817314269e-07,6.973228416917721e-07,0.25817526402654445,0.02588109372899461,0.002017253305275357,0.008523817121201427,0.0030369829413214866,0.10405370708561446,0.06271543401317192,0.04136253824411318,0.02741596984468364,0.24315011152290955,0.021327168531910967,0.16452901049995639,0.031592120396202406,0.08758416830656657,0.06535156945944465,0.28615102048986385,0.0034416139039716853,0.41569707125214883,-0.19182843578840622,-0.007677961694643638
0.55,1.9990327603244176,4.999402527050556e-05,2.7818197994022853e-06,2.7380164075996305e-06,1.3091033073120428e-06,1.3044942788198455e-06,0.28568276298352613,0.02882247076560973,0.0022656526517028652,0.009546971039810614,0.0034382537310648775,0.1149023728114349,0.069226392708017,0.046050277726152,0.030371832122235043,0.2679592959889925,0.023834467313527785,0.1828401452584001,0.03513569392375926,0.09692554450127111,0.07223694671084235,0.31818374231650326,0.003924408359010867,0.4577401306677027,-0.21795671969276925,-0.00872756598628273
0.6,1.9959345959513979,8.458390386412162e-05,4.8563940775459e-06,4.838966023434921e-06,2.2536277359819223e-06,2.249870781678709e-06,0.31081467637210247,0.031562078414330674,0.0025114050236327845,0.010524390067547795,0.0038410287438011004,0.12491386299580132,0.07534332804414223,0.050555217345690684,0.03315892738755988,0.2909404700839855,0.026270084019915707,0.20029589616033983,0.03852703725958828,0.10572086233228273,0.07871109302859658,0.34875870211422555,0.004413964365942213,0.49670206957936136,-0.2441779179544604,-0.009783799769732964
0.65,1.993955008595111,0.00011587130432277881,6.79248377988273e-06,6.909475802618914e-06,3.1358144625404094e-06,3.1376954625628173e-06,0.33341096541018933,0.03404130850663245,0.00275572308309302,0.011437824852280398,0.0042458185712295204,0.1340017077630984,0.08111635617023571,0.05490524140729858,0.03578319408223507,0.3121930093825025,0.0286417079389496,0.21697358037867742,0.04177915392745124,0.11400973290407124,0.08480877932738928,0.3779881972640855,0.004909673742249376,0.5328055717476041,-0.27052840973908815,-0.01083320333276952
0.7,1.9950719226073081,0.0001337261806926282,7.95447945289851e-06,8.273241575373902e-06,3.661463740867177e-06,3.671907535141017e-06,0.35321558515996765,0.03631775874643761,0.002999131215346562,0.012313459841984287,0.004651979266794726,0.14239103736192482,0.08654616951256133,0.05908246696004582,0.03825228651600132,0.33175113926223965,0.030939802561665175,0.23277793749552522,0.044877854574695286,0.12176459475433621,0.09051246113058609,0.40569909688321504,0.005409299225037856,0.5659193460003618,-0.2967972169061003,-0.011895061780813902
0.75,1.9983113909682848,0.00013420846695177957,8.063438174499282e-06,8.594508768222653e-06,3.7151164398174785e-06,3.7343350700602684e-06,0.3688114685627857,0.03826290633890417,0.003243903159126482,0.013116344324537454,0.005060903305821984,0.14992401112530418,0.09170202136187044,0.06311982972114061,0.0405653038900482,0.3496561156950744,0.033171605577813956,0.2477968125245631,0.04784014137453818,0.12901689900474844,0.09586912437950734,0.4320206327930851,0.0059124518830318,0.5963250148520951,-0.32298328829973916,-0.01297926938307426
0.8,1.9999437969770757,0.0001203338501403195,7.236746148997497e-06,7.934201051940093e-06,3.36008217804995e-06,3.3856520058606066e-06,0.3846764701328802,0.04025274911761034,0.0034925977761637306,0.01395181878387075,0.0054742787957247074,0.15729396070475854,0.09665847465037292,0.067054188213445,0.04279034941954096,0.3664670663412468,0.03535239698169734,0.26212848415088086,0.05068492679887138,0.13586708316857443,0.10092960973491483,0.45709806473493675,0.006419408147256167,0.6243217881206724,-0.34908971536141453,-0.014063327110774647
0.85,1.998119666278814,0.00010032696341699676,5.902552620451473e-06,6.680581052354029e-06,2.7851499497799637e-06,2.8128263638294015e-06,0.40017880632886627,0.042246329609052946,0.0037477293386951605,0.01481226156077664,0.005893662254076615,0.1645148474627307,0.10148426219633455,0.07091673994099956,0.044937675280773526,0.38230161450946554,0.037489067996706815,0.27584650419193,0.05342740118072653,0.14234974572139647,0.10573813340090377,0.48103472025161365,0.006929761668825085,0.6501610947628902,-0.3750679761473168,-0.015153713059906105
0.9,1.9947518831854625,8.375646636649137e-05,4.614014099235675e-06,5.374179852912775e-06,2.218446991220091e-06,2.2436562407968097e-06,0.413826084253913,0.044019104483855154,0.004012345440352005,0.015627093915838497,0.006321390576838892,0.17118872908517657,0.10628005017471098,0.07477507610680467,0.047000115436669265,0.3971973415916503,0.03959815062132632,0.28915658837565394,0.05610209582307624,0.1485294554428218,0.11037256221098257,0.5041490684641237,0.007444185236997303,0.6743146035210958,-0.4010927326649323,-0.016238622299661044
0.95,1.9932061702039707,7.71043747738176e-05,3.8211349182581955e-06,4.478350168923839e-06,1.8343178440627383e-06,1.8536158963300409e-06,0.4262676024033887,0.04565956889308942,0.0042888396978137955,0.016427357221702632,0.00675848284670133,0.1775794285059018,0.1111027205219901,0.07864699843965917,0.04900320098558497,0.411369463720356,0.04168219327502132,0.30207417073045084,0.058715552241833446,0.1544357589650771,0.11486295601340535,0.5264432824266558,0.007961591465261764,0.6969413584972737,-0.4269668558732939,-0.01731556545296877
1.0,1.9955190102637879,8.100474630801102e-05,3.699749995034196e-06,4.199454732400909e-06,1.6926085739665808e-06,1.7045921572034217e-06,0.43392837349713176,0.04692102308495483,0.004579312115179146,0.017152221554494362,0.00720564050660899,0.18339643656099636,0.11600271997912426,0.08254094850596272,0.05092171613914931,0.42463534237006395,0.043734323244247975,0.31458261258765985,0.06127048873927654,0.16003404905544572,0.11923474185924832,0.5478683672188458,0.008480168001113064,0.7181789798475737,-0.4523992299546825,-0.01841270143460996
1.05,1.9988936207017043,9.074926802155048e-05,4.1246449158371945e-06,4.450002335509851e-06,1.7411389228172425e-06,1.7466336559301965e-06,0.4394057278824859,0.047986757932525936,0.0048857823114816235,0.01784864229775107,0.007663932038674659,0.18893881771417664,0.12104046983442829,0.08648382761762319,0.052786843544534,0.43726237978577154,0.045760283452783934,0.3267391096533019,0.06378017721455187,0.1653720859528467,0.12352904185171676,0.5684982915251529,0.008999393629525176,0.73827340711517,-0.47724865482251727,-0.019503707449685423
1.1,1.9996941106166821,9.94541099959001e-05,4.779922463171715e-06,4.949746287952195e-06,1.8709405360528564e-06,1.8723686252553051e-06,0.4452080717562452,0.04911517226541662,0.005208932896847651,0.01859415945395737,0.008133075526868705,0.19470509415504855,0.12623488777449254,0.09046924892749164,0.05463480943497401,0.4495224837423575,0.047757346193534556,0.3384933470450826,0.06624104926866936,0.17046919756156043,0.1277540249047222,0.588239075898709,0.009517808165431019,0.7572856759460902,-0.5012024982805087,-0.020572041245641375
1.15,1.9969764299152095,0.00010196423993757975,5.329387815056208e-06,5.391242069441304e-06,1.9818835412799274e-06,1.982385586796198e-06,0.44945814328153433,0.05006885797621252,0.005549053462153619,0.019312008315149454,0.008612718575077505,0.20021351991277658,0.13161558533583895,0.09451996514319139,0.056429693907793066,0.461172560821121,0.049722709541193844,0.3499120411032308,0.06866415619671384,0.17530616522902465,0.1319365007226514,0.6071904299971944,0.010034476704336548,0.7754101063301873,-0.5242231205987455,-0.021612943869347402
1.2,1.9937931042244288,9.758385545266535e-05,5.563661934715469e-06,5.586149927738759e-06,2.0230442268065474e-06,2.0255141115477215e-06,0.45385775117290894,0.050922540228700575,0.005905694707274645,0.020012694902507455,0.009101781910584528,0.2054991226850329,0.1371930429375956,0.09864848530929438,0.05817526302733911,0.47225913580872114,0.05165511635413833,0.36103349146853914,0.07105488013821559,0.17989419103330073,0.13608930968474997,0.6254109304640612,0.010548548389681667,0.7927683492978943,-0.5462624116957174,-0.022598848498338944
1.25,1.9935996927883293,9.036414182972408e-05,5.4715033490637666e-06,5.537485892048721e-06,1.9997653297743057e-06,2.0062523740094207e-06,0.45523923808890876,0.05150481594140466,0.006275892406558237,0.02065671688588644,0.009596721903692318,0.2103497474840692,0.14290853445590224,0.10281211537168122,0.05983720520180369,0.4824904329776374,0.0535352458754943,0.3717305255514465,0.07339199851290323,0.18415586208839652,0.14017332527618986,0.6427108694227872,0.011057289397148562,0.8092088134350877,-0.5670536818924271,-0.02355911528748443
1.3,1.9967061556199335,8.672307327595163e-05,5.21943112596901e-06,5.414710119167054e-06,1.956994920337962e-06,1.9683468619469124e-06,0.45264542864032986,0.05171315279232891,0.006656173762052298,0.02120762112474539,0.010093906031818367,0.214509689319079,0.14870523278165715,0.10698790184133466,0.061384352149027155,0.49162105942061274,0.05535092655450047,0.3819621202729242,0.07566428597645203,0.1880443595683916,0.1441594421065031,0.6590456434291885,0.011558855633683418,0.8246514963428653,-0.5865788179628129,-0.024497030000792393
