Frequency,Absorption,Re_alpha_m_eff,Im_alpha_m_eff
2.2386846711677917,0.017595375888610633,-0.3804259205107072,0.019926031655070835
2.239559889972493,0.016329177666518674,-0.37836932679188273,0.018484888102978946
2.240435108777194,0.015078903691568644,-0.3763304316819708,0.017062889965451702
2.2413103275818953,0.013844146813534047,-0.37430894817851756,0.015659554273410082
2.2421855463865965,0.012624511488993484,-0.37230459114301684,0.014274411935568434
2.2430607651912977,0.011419613452554137,-0.3703170773463262,0.0129070073397603
2.243935983995999,0.010229079400219013,-0.36834612550840595,0.011556897968917328
2.2448112028007,0.009052546684483818,-0.36639145633281794,0.010223654031193583
2.2456864216054013,0.007889663020757838,-0.364452792536389,0.008906858103738773
2.2465616404101025,0.006740086204725975,-0.3625298588744314,0.007606104789651108
2.2474368592148037,0.005603483840269062,-0.36062238216187237,0.006321000387641973
2.248312078019505,0.004479533077587695,-0.3587300912906421,0.0050511625739777105
2.249187296824206,0.003367920361175979,-0.35685271724363604,0.0037962200962665515
2.2500625156289074,0.0022683411873103054,-0.35498999310555357,0.0025558124786810724
2.2509377344336086,0.0011804998707263608,-0.3531416540709006,0.0013295897382170098
2.2518129532383098,0.00010410932017064302,-0.35130743744941956,0.0001172121116051853
2.252688172043011,-0.0009611091774742256,-0.34948708266920725,-0.0010816502074908524
2.2535633908477117,-0.002015426164787772,-0.3476803312777498,-0.0022673173213539864
2.254438609652413,-0.0030591042134130047,-0.34588692694110545,-0.003440099871510733
2.255313828457114,-0.004092398115932218,-0.344106615441452,-0.004600299272777611
2.2561890472618154,-0.005115555070284625,-0.34233914467319165,-0.005748207938382233
2.2570642660665166,-0.006128814856980655,-0.3405842646378058,-0.006884109496469566
2.2579394848712178,-0.007132410009354533,-0.3388417274376467,-0.008008278998288043
2.258814703675919,-0.008126565977100078,-0.33711128726882533,-0.009120983118352988
2.25968992248062,-0.009111501283314722,-0.3353927004133669,-0.010222480346861549
2.2605651412853214,-0.010087427675277939,-0.3336857252307809,-0.011313021174633816
2.2614403600900226,-0.011054550269180407,-0.33199012214919243,-0.012392848270842865
2.262315578894724,-0.012013067689010093,-0.3303056536561765,-0.01346219665378433
2.2631907976994246,-0.012963172199803103,-0.3286320842894184,-0.014521293854937183
2.2640660165041258,-0.013905049835453938,-0.3269691806273314,-0.01557036007655177
2.264941235308827,-0.014838880521273025,-0.3253167112797517,-0.016609608342993024
2.265816454113528,-0.015764838191484436,-0.32367444687881564,-0.017639244646071413
2.2666916729182294,-0.016683090901840284,-0.3220421600701311,-0.018659468084575432
2.2675668917229306,-0.01759380093752558,-0.32041962550435077,-0.019670470998215495
2.268442110527632,-0.01849712491653135,-0.31880661982923403,-0.020672439096193106
2.269317329332333,-0.019393213888656075,-0.31720292168230113,-0.021665551580588572
2.270192548137034,-0.02028221343030314,-0.31560831168416253,-0.02264998126476854
2.2710677669417354,-0.021164263735231628,-0.3140225724326111,-0.02362589468700241
2.2719429857464366,-0.02203949970141637,-0.31244548849755865,-0.024593452219474565
2.272818204551138,-0.022908051014170743,-0.31087684641689145,-0.025552808172875963
2.273693423355839,-0.023770042225678682,-0.3093164346933263,-0.026504110896750397
2.27456864216054,-0.0246255928310876,-0.30776404379232764,-0.02744750287577587
2.2754438609652414,-0.025474817341300453,-0.30621946614116496,-0.028383120822146113
2.2763190797699426,-0.026317825352613785,-0.3046824961291649,-0.029311095764226188
2.277194298574644,-0.027154721613336832,-0.3031529301092299,-0.03023155313164271
2.278069517379345,-0.027985606087532946,-0.3016305664006738,-0.031144612836975318
2.2789447361840462,-0.028810574016017547,-0.3001152052934348,-0.03205038935420803
2.279819954988747,-0.02962971597474541,-0.2986066490537211,-0.03294899179409668
2.280695173793448,-0.03044311793072422,-0.29710470193113336,-0.03384052397661306
2.2815703925981494,-0.031250861295580495,-0.29560917016732186,-0.03472508450061372
2.2824456114028506,-0.032053022976913016,-0.2941198620062147,-0.035602766810890925
2.283320830207552,-0.03284967542756173,-0.29263658770586387,-0.03647365926275493
2.284196049012253,-0.033640886692921215,-0.29115915955194843,-0.03733784518429745
2.2850712678169542,-0.03442672045642614,-0.28968739187297393,-0.0381954029364839
2.2859464866216554,-0.03520723608333779,-0.2882211010572002,-0.039046405971223476
2.2868217054263567,-0.035982488662958285,-0.2867601055713306,-0.0398909228875627
2.287696924231058,-0.03675252904940104,-0.2853042259809893,-0.040729017486150015
2.288572143035759,-0.037517403901041455,-0.2838532849730191,-0.041560748822113525
2.28944736184046,-0.038277155718778925,-0.2824071073796129,-0.04238617125650098
2.290322580645161,-0.03903182288323528,-0.2809655202043058,-0.04320533450642466
2.2911977994498622,-0.03978143969101387,-0.2795283526498463,-0.044018283694051925
2.2920730182545634,-0.04052603639015291,-0.27809543614795135,-0.04482505939459219
2.2929482370592646,-0.041265639214896135,-0.27666660439096136,-0.04562569768341936
2.293823455863966,-0.04200027041990862,-0.27524169336540355,-0.046420230182472974
2.294698674668667,-0.04272994831406902,-0.2738205413874594,-0.04720868410608534
2.2955738934733683,-0.043454687293963255,-0.2724029891403418,-0.047991082306374035
2.2964491122780695,-0.04417449787721044,-0.2709888797135734,-0.04876744331834541
2.2973243310827707,-0.04488938673575002,-0.26957805864415846,-0.049537781404852196
2.298199549887472,-0.04559935672921848,-0.2681703739596345,-0.050302106601547235
2.299074768692173,-0.04630440693854716,-0.26676567622298547,-0.051060424761978265
2.2999499874968743,-0.047004532699908244,-0.2653638185793979,-0.05181273760296359
2.3008252063015755,-0.04769972563914254,-0.2639646568048265,-0.05255904275039509
2.3017004251062767,-0.048389973706796034,-0.2625680493563458,-0.053299333785607125
2.302575643910978,-0.04907526121389722,-0.2611738574242429,-0.05403360029245554
2.303450862715679,-0.04975556886860394,-0.25978194498581786,-0.05476182790524612
2.3043260815203803,-0.050430873813850446,-0.25839217886083743,-0.05548399835765435
2.305201300325081,-0.051101149666123696,-0.2570044287685932,-0.056200089532775714
2.3060765191297823,-0.051766366555498045,-0.2556185673865043,-0.0569100755144453
2.3069517379344835,-0.05242649116705336,-0.2542344704102064,-0.0576139266399611
2.3078269567391847,-0.05308148678380963,-0.2528520166150458,-0.05831160955435301
2.308702175543886,-0.053731313331297485,-0.25147108791891504,-0.05900308726632503
2.309577394348587,-0.0543759274238938,-0.250091569446339,-0.05968831920600768
2.3104526131532883,-0.05501528241304384,-0.24871334959372782,-0.06036726128464927
2.3113278319579895,-0.05564932843748988,-0.24733632009570106,-0.06103986595637226
2.3122030507626907,-0.0562780124756274,-0.2459603760923816,-0.061706082282122356
2.313078269567392,-0.056901278400103575,-0.24458541619755184,-0.06236585599592993
2.313953488372093,-0.05751906703477365,-0.2432113425675561,-0.06301912957360437
2.314828707176794,-0.05813131621412289,-0.24183806097083485,-0.0636658423039731
2.315703925981495,-0.058737960845266717,-0.2404654808579509,-0.06430593036278132
2.3165791447861963,-0.0593389329726248,-0.23909351543199003,-0.06493932688935093
2.3174543635908975,-0.05993416184537652,-0.23772208171917952,-0.06556596206610815
2.3183295823955987,-0.06052357398778702,-0.23635110063958678,-0.06618576320107038
2.3192048012003,-0.06110709327249673,-0.2349804970777395,-0.06679865481338551
2.320080020005001,-0.06168464099685667,-0.2336101999530121,-0.06740455872200618
2.3209552388097023,-0.06225613596239165,-0.23224014228960405,-0.06800339413757973
2.3218304576144035,-0.0628214945574599,-0.23087026128594454,-0.06859507775762075
2.3227056764191047,-0.06338063084317927,-0.22950049838334086,-0.06917952386503372
2.323580895223806,-0.06393345664267618,-0.228130799333686,-0.06975664443003853
2.324456114028507,-0.06447988163371052,-0.22676111426603707,-0.07032634921554773
2.3253313328332084,-0.06501981344472021,-0.22539139775186615,-0.07088854588603406
2.3262065516379096,-0.06555315775431966,-0.22402160886878653,-0.07144314011991658
2.3270817704426108,-0.06607981839427962,-0.2226517112625482,-0.0719900357254858
2.327956989247312,-0.0665996974560067,-0.22128167320709025,-0.07252913476037876
2.328832208052013,-0.06711269540052905,-0.21991146766244163,-0.07306033765460133
2.3297074268567144,-0.06761871117198572,-0.2185410723302533,-0.07358354333708626
2.330582645661415,-0.06811764231460916,-0.2171704697067383,-0.07409864936576566
2.3314578644661164,-0.06860938509317621,-0.21579964713280045,-0.07460555206112215
2.3323330832708176,-0.06909383461689098,-0.21442859684113563,-0.07510414664317004
2.3332083020755188,-0.06957088496665821,-0.2130573160000648,-0.07559432737181183
2.33408352088022,-0.07004042932568562,-0.21168580675388896,-0.07607598769049503
2.334958739684921,-0.0705023601133453,-0.2103140762595345,-0.0765490203730844
2.3358339584896224,-0.07095656912221446,-0.2089421367192631,-0.07701331767385469
2.3367091772943236,-0.0714029476581974,-0.20757000540922935,-0.07746877148048939
2.337584396099025,-0.07184138668362354,-0.2061977047036582,-0.07791527346996337
2.338459614903726,-0.07227177696319947,-0.20482526209443255,-0.0783527152671695
2.339334833708427,-0.0726940092126812,-0.2034527102058726,-0.07878098860613746
2.340210052513128,-0.07310797425012107,-0.20208008680450001,-0.07919998549367974
2.341085271317829,-0.0735135631495291,-0.20070743480358205,-0.07960959837528524
2.3419604901225304,-0.07391066739677321,-0.19933480226226755,-0.08000972030306469
2.3428357089272316,-0.07429917904753759,-0.19796224237911045,-0.08040024510554655
2.343710927731933,-0.07467899088713555,-0.19658981347981383,-0.08078106755909868
2.344586146536634,-0.07504999659196802,-0.19521757899901665,-0.08115208356074535
2.345461365341335,-0.07541209089240372,-0.19384560745596002,-0.08151319030213412
2.3463365841460364,-0.07576516973684366,-0.192473972423888,-0.08186428644439302
2.3472118029507376,-0.07610913045672493,-0.19110275249303602,-0.08220527229361103
2.348087021755439,-0.07644387193220283,-0.18973203122708815,-0.08253604997665855
2.34896224056014,-0.0767692947582431,-0.188361897112985,-0.08285652361705732
2.3498374593648412,-0.07708530141084417,-0.18699244350398708,-0.08316659951059781
2.3507126781695424,-0.07739179641310087,-0.18562376855590695,-0.08346618630039299
2.3515878969742436,-0.07768868650081029,-0.18425597515644793,-0.08375519515104791
2.352463115778945,-0.0779758807873157,-0.18288917084759176,-0.08403353992161919
2.353338334583646,-0.0782532909272733,-0.18152346774100828,-0.08430113733702808
2.3542135533883473,-0.07852083127902333,-0.18015898242646733,-0.08455790715758843
2.3550887721930485,-0.07877841906523972,-0.17879583587325745,-0.08480377234630328
2.3559639909977497,-0.0790259745315287,-0.17743415332463391,-0.08503865923358171
2.3568392098024504,-0.07926342110264359,-0.17607406418533578,-0.0852624976790242
2.3577144286071516,-0.07949068553597963,-0.17471570190223384,-0.08547522122992311
2.358589647411853,-0.07970769807201189,-0.17335920383819658,-0.0856767672761243
2.359464866216554,-0.07991439258134006,-0.17200471113926497,-0.08586707720089827
2.3603400850212553,-0.08011070670800353,-0.17065236859526858,-0.08604609652746961
2.3612153038259565,-0.08029658200873321,-0.16930232449402238,-0.08621377506085777
2.3620905226306577,-0.08047196408780988,-0.16795473046926626,-0.0863700670246872
2.362965741435359,-0.08063680272720353,-0.16660974134253584,-0.08651493119263028
2.36384096024006,-0.08079105201167415,-0.16526751495916642,-0.08664833101415444
2.3647161790447613,-0.08093467044852239,-0.16392821201865146,-0.08677023473425426
2.3655913978494625,-0.0810676210816849,-0.1625919958996084,-0.08688061550685677
2.3664666166541632,-0.08118987159988185,-0.16125903247960657,-0.08697945150160327
2.3673418354588645,-0.08130139443853293,-0.15992948995013945,-0.0870667260037208
2.3682170542635657,-0.08140216687517055,-0.15860353862705068,-0.08714242750671085
2.369092273068267,-0.08149217111809354,-0.15728135075671668,-0.08720654979759909
2.369967491872968,-0.08157139438801782,-0.15596310031832783,-0.0872590920345049
2.3708427106776693,-0.08163982899249665,-0.15464896282261392,-0.08730005881630727
