# Time-dependent hole occupations from NWChem rt_tddft moocc
# h_k = (n0_k - n_k)/2  (0-1 scale). n is the printed 0-2 electron occupation.
# Neutral n0 = 2 for MO 0-23, 0 for virtuals. MO 0 is O 1s.
# NWChem moocc is in the loaded-vector basis (not necessarily frozen-neutral character).
Timestamps (au),MO index 0,MO index 1,MO index 2,MO index 3,MO index 4,MO index 5,MO index 6,MO index 7,MO index 8,MO index 9,MO index 10,MO index 11,MO index 12,MO index 13,MO index 14,MO index 15,MO index 16,MO index 17,MO index 18,MO index 19,MO index 20,MO index 21,MO index 22,MO index 23,MO index 24,MO index 25
1.0,0.9995049351912122,2.056970999997354e-05,1.6446410000536815e-06,1.7452539999851524e-06,1.1902519999607009e-06,1.198860499984633e-06,0.07829325024400002,0.18965463866200005,0.19875860239450005,0.3841773197935,0.10272583773650001,0.03628466277200004,0.04794087131699998,0.030754944294000053,0.30938402974050006,0.40462856300850003,0.05528192645100005,0.22937777654299996,0.008878403630000031,0.16795883569299996,0.15902559156350005,0.007941013793000051,0.026624783192499946,0.09475775719299995,-0.888154291758,-0.9955231995075
1.05,0.9993076070881145,2.3172418999961586e-05,1.66781499999491e-06,1.765655999963478e-06,1.2109970000118153e-06,1.2211844999665544e-06,0.0734919736145,0.18447263702049999,0.196278809625,0.380755422744,0.10348174592199999,0.03644115742249998,0.04836927265549995,0.030855079034999955,0.3122667822085,0.407922205737,0.055570225617500024,0.23168943694849997,0.008877441582500034,0.16918002462750004,0.16055532171249998,0.007950500633500002,0.026607015747500018,0.09538304726250002,-0.8871285428145,-0.995525939053
1.1,0.9989705426355665,2.5754086000029375e-05,1.6548550000328177e-06,1.7495465000072485e-06,1.1562734999470692e-06,1.1663625000268851e-06,0.06895260059800001,0.17880692868900006,0.1934756000165,0.37697227314750004,0.10417113219600005,0.03660077126200001,0.04878753110800005,0.03095762209249997,0.31508008863799997,0.4113025108445,0.05585176838100003,0.23399041764950002,0.008873914257999993,0.17042459319699998,0.16208425512500002,0.007959514378000021,0.02658209633249997,0.09599491790600001,-0.886100810384,-0.9955300825615
1.15,0.9988455784814735,2.7218709499954308e-05,1.6222069999516364e-06,1.7138444999842406e-06,1.0693934999750354e-06,1.0776640000376148e-06,0.06457458332949995,0.1724760949745,0.19017196115650004,0.372651919425,0.10478228661300004,0.03676574990699999,0.04919544222350003,0.031063688865999972,0.317825786808,0.41481750508750004,0.056129817221999945,0.23629118087300005,0.008867498440999988,0.17170862830849998,0.16362279204850005,0.007968005811999967,0.026549498202000033,0.09659440748500003,-0.885058796827,-0.9955356910245
1.2,0.999078752108509,2.6896326499992185e-05,1.5910299999699618e-06,1.6813175000018887e-06,1.0076819999538245e-06,1.0133200000206344e-06,0.060782185054000015,0.16550508646200002,0.18624082648649998,0.367666443057,0.10529798592999995,0.03693297719550004,0.04958715630150001,0.031171517993500042,0.32046895375600004,0.418468266802,0.05640168591950001,0.23857406783049995,0.008857748570500035,0.17303234056149996,0.16516321755950003,0.007975773368000039,0.02650849689000001,0.09717584672000001,-0.884002753096,-0.995542865078
1.25,0.9994289320189295,2.486937650003629e-05,1.573690500022984e-06,1.667001000016377e-06,1.0111529999967672e-06,1.014871499949166e-06,0.05789373584400004,0.1579459190975,0.18161295392349996,0.36192255540749996,0.1057000044495,0.03709689147249995,0.049957357146000025,0.03127783835450004,0.3229837190175,0.42226338477400005,0.05666416900600002,0.24082847314099998,0.008844029861500013,0.1744006480825,0.16670287362449998,0.007982434044000009,0.026458111297000042,0.09773607306950005,-0.8829277112765,-0.9955517752825
1.3,0.9995059179906263,2.197618449994998e-05,1.567526000001429e-06,1.6709710000117894e-06,1.0797264999862222e-06,1.083588500039312e-06,0.05682374947000002,0.14992402135049998,0.17625998261099995,0.3553490573935,0.10596874413199997,0.03725153634300005,0.05030187634250005,0.031379059725500036,0.325356474096,0.426227231881,0.05691496950050001,0.24305709375850004,0.008825649514999978,0.175825362762,0.16824854082499996,0.007987526205500028,0.02639738180450002,0.09827925893849998,-0.8818223791745,-0.9955626069515
1.35,0.99918743704468,1.9458981500020123e-05,1.5612204999904122e-06,1.6822270000327322e-06,1.1740724999986796e-06,1.1805170000434018e-06,0.05778537744500001,0.14154580220400004,0.17019634143499995,0.34789898203150005,0.10608807922100005,0.037389907806000044,0.05061624020949995,0.03147109599300002,0.3275702596765,0.430391508996,0.0571514685915,0.24525740069400004,0.008801868701500015,0.17732208224900003,0.16980448779,0.007990566412000022,0.026325221252999964,0.09880401590700005,-0.8806724705485,-0.995575555057
1.4,0.998787800811218,1.8369174500043606e-05,1.5465760000443751e-06,1.688906499985876e-06,1.238601999964395e-06,1.2491519999491274e-06,0.06083982024300005,0.1329551769385,0.16349885779149997,0.33956822938450004,0.10603624593899996,0.03750394420150005,0.050894396596000036,0.03154954077399996,0.329599436075,0.4347859236725,0.057369969131500054,0.24742161216000003,0.008772022259999956,0.17890677789849996,0.1713713939985,0.007991163261499956,0.02624063690199996,0.09930839458499996,-0.8794632248275,-0.995590769772
1.45,0.9987617366871046,1.9064398499968327e-05,1.5251914999847571e-06,1.685781000015929e-06,1.23218449998852e-06,1.24647849997217e-06,0.06569931335099999,0.12455638404799996,0.15643843342099994,0.3305302528245,0.10580282036849997,0.037580969992500046,0.05112642297500003,0.03160777613650001,0.331391807944,0.43937448633200005,0.05756023727299997,0.2495120374395,0.00873551321749999,0.180574322337,0.1729276701725,0.007988964413500055,0.02614273881450002,0.09978330386550005,-0.8781964543275,-0.9956083647215
1.5,0.9991569134457295,2.1116346999972002e-05,1.5075435000344584e-06,1.675703499959269e-06,1.1515015000407303e-06,1.1671599999818483e-06,0.07188022123350002,0.11674946832949995,0.14937228853100004,0.32104510392200003,0.10537997725549997,0.037607307371499976,0.051303064656999964,0.03163840359900005,0.332902271668,0.44410654996300003,0.057710707768000025,0.25149256622250005,0.008691687266999981,0.18231666023799997,0.17445141353000004,0.007983566018500032,0.026030545186500054,0.10022100764349995,-0.876875446043,-0.9956284691605
1.55,0.999549789032146,2.36703135000349e-05,1.5091814999923514e-06,1.6691634999732585e-06,1.0376950000390295e-06,1.051173999955246e-06,0.07966837406649996,0.10999559680799997,0.14267956035200002,0.31141146596049996,0.10476922571000002,0.03757082682049995,0.051418055556999964,0.0316344625535,0.334107318198,0.44892742756500004,0.05781046538150003,0.2533426539785,0.008639959613999992,0.184125181064,0.1759295105145,0.007974581710999962,0.02590321652149996,0.10062401677800004,-0.8755033150065,-0.995651173401
1.6,0.9995017810954047,2.5908445499989163e-05,1.5457469999535789e-06,1.6819079999841335e-06,9.621005000459704e-07,9.702594999660974e-07,0.0886636727315,0.1045616331925,0.13669960830250005,0.30190155488049997,0.10397523911850004,0.03746254916949998,0.051467582487999985,0.031590364062999976,0.334995047674,0.4538003162955,0.05785112290450001,0.25504656431999995,0.008579807382000038,0.18599751811050003,0.17735235758800005,0.007961672755000038,0.025759960680500016,0.10099162224199998,-0.8740783279225,-0.9956765365385
1.65,0.9990564501739295,2.7317352999989275e-05,1.6239969999887194e-06,1.7262610000345902e-06,9.930934999902163e-07,9.948400000459046e-07,0.09874144789049999,0.10061614325949997,0.13173578834050004,0.2927525562055,0.10299319207500002,0.03727779111350005,0.05144882580550003,0.03150280657750004,0.33555496243250005,0.45871044576349995,0.057827526830499965,0.2565950135985,0.00851098174999998,0.1879376577545,0.1787153781995,0.007944758494999982,0.025600335397999996,0.10132474587850004,-0.8725944101155,-0.995704491164
1.7,0.9986911405932365,2.7662770500036515e-05,1.7314719999994566e-06,1.7993565000207212e-06,1.15705799996757e-06,1.154267500025341e-06,0.10875735734299996,0.098310893896,0.128142369285,0.284293067497,0.10183717240250001,0.03701462985049997,0.051360010513999965,0.03136998235849997,0.3357747330955,0.4636050514705,0.057734377530500036,0.25796489173250003,0.008433628145000038,0.18993532867749996,0.18000197918399996,0.007924134722000042,0.025424431222,0.10161819999349997,-0.871057487127,-0.995734798946
