# Vacuum reference incident electric field (atomic units), single polarization 'y'.
# Columns: time, xx, yy, zz — only the co-polarized diagonal is non-zero.
time,xx,yy,zz
5.403917916,0.0,1.4192427950727242e-37,0.0
5.50399047,0.0,1.2981343048060968e-36,0.0
5.604063024,0.0,1.0756419301253084e-35,0.0
5.704135578,0.0,8.154774459284477e-35,0.0
5.804208132,0.0,5.70299753255958e-34,0.0
5.904280686,0.0,3.704376761162147e-33,0.0
6.004353241,0.0,2.2478797333592474e-32,0.0
6.104425795,0.0,1.2806978263723102e-31,0.0
6.204498349,0.0,6.880486686592007e-31,0.0
6.304570903,0.0,3.4989636235575045e-30,0.0
6.404643457,0.0,1.68990509864448e-29,0.0
6.504716011,0.0,7.77463724021053e-29,0.0
6.604788565,0.0,3.416234763657471e-28,0.0
6.704861119,0.0,1.437151419681746e-27,0.0
6.804933673,0.0,5.800709830969832e-27,0.0
6.905006227,0.0,2.2507777498302598e-26,0.0
7.005078781,0.0,8.410652654376304e-26,0.0
7.105151335,0.0,3.0316437895530528e-25,0.0
7.205223889,0.0,1.0556615389325583e-24,0.0
7.305296443,0.0,3.556014344356002e-24,0.0
7.405368997,0.0,1.160224582570619e-23,0.0
7.505441551,0.0,3.6708445480260586e-23,0.0
7.605514105,0.0,1.127465535020175e-22,0.0
7.705586659,0.0,3.365021999020271e-22,0.0
7.805659213,0.0,9.76839251648793e-22,0.0
7.905731767,0.0,2.760476591833014e-21,0.0
8.005804321,0.0,7.600120329986165e-21,0.0
8.105876875,0.0,2.0401334289633583e-20,0.0
8.205949429,0.0,5.343221412336875e-20,0.0
8.306021983,0.0,1.3662786068988426e-19,0.0
8.406094537,0.0,3.412978764462388e-19,0.0
8.506167091,0.0,8.333662451298131e-19,0.0
8.606239645,0.0,1.9901245867616956e-18,0.0
8.706312199,0.0,4.6503541760043216e-18,0.0
8.806384753,0.0,1.0637972281118894e-17,0.0
8.906457307,0.0,2.3833703693765402e-17,0.0
9.006529861,0.0,5.231964526222474e-17,0.0
9.106602415,0.0,1.1257655207843426e-16,0.0
9.206674969,0.0,2.3751965020533564e-16,0.0
9.306747523,0.0,4.915502596047197e-16,0.0
9.406820077,0.0,9.981405720471489e-16,0.0
9.506892631,0.0,1.9892996801314986e-15,0.0
9.606965185,0.0,3.892367895951247e-15,0.0
9.707037739,0.0,7.479018585231101e-15,0.0
9.807110293,0.0,1.4115493245819756e-14,0.0
9.907182847,0.0,2.6173626064510288e-14,0.0
10.007255401,0.0,4.7690956493258374e-14,0.0
10.107327955,0.0,8.540687282782781e-14,0.0
10.207400509,0.0,1.5035129734543792e-13,0.0
10.307473063,0.0,2.6022243101284157e-13,0.0
10.407545617,0.0,4.42857359998528e-13,0.0
10.507618171,0.0,7.411665563166518e-13,0.0
