# Time-dependent hole occupations (neutral MO basis, closed-shell P (0–1, Nascimento)) for MO indices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]

Timestamps (au),MO index 0,MO index 1,MO index 2,MO index 3,MO index 4,MO index 5,MO index 6,MO index 7,MO index 8,MO index 9,MO index 10,MO index 11,MO index 12,MO index 13,MO index 14,MO index 15,MO index 16,MO index 17,MO index 18,MO index 19,MO index 20,MO index 21,MO index 22,MO index 23,MO index 24,MO index 25
0.0,0.9991468854869503,0.00041546832979466597,0.0003099814454871064,0.00031000206605868996,0.0002954641325023655,0.00029546479760733657,0.0029087508033552867,0.0002856902499852598,1.2455893622087544e-05,8.7489335986346e-05,1.7395640763750997e-05,0.0009327438138592159,0.0004281734271082138,0.0002625591028347918,1.0504183725945637e-05,0.0019497049666806765,0.00014068666053668188,0.0011891641872584513,8.567022500227672e-05,0.0005999226572607208,0.0004283819116439602,0.0018575858650443644,7.032357550396107e-06,0.002853330754542638,-0.0010788266712380941,-4.462785768890508e-05
0.05,0.9975772181776027,0.0008438033054294358,0.0006211348230170666,0.0006212156197906715,0.0005916688007300275,0.0005916721980252504,0.009134943715382704,0.0008910042107912464,4.938664865661302e-05,0.00027739062929632574,6.904701972099136e-05,0.0032276522129278673,0.0016933572018567045,0.0010403227636864854,4.2045994281370014e-05,0.007446767567749313,0.0005557133867835073,0.004708822566357296,0.0003391682281157493,0.002347942994381347,0.0016940527130910876,0.007355556031222288,2.8160409203614734e-05,0.011277251643140307,-0.004289785038590794,-0.00017656359456073184
0.1,0.9970880625176571,0.0012770587781493203,0.0009329513385120114,0.0009331168542869861,0.0008883181518705152,0.0008883256372589354,0.017799408562315988,0.0017296061931697526,0.00010963619959092341,0.0005452560703542719,0.00015343824239011372,0.0066746490748247345,0.0037445943602010257,0.0023065508704839255,9.453624105371095e-05,0.016197473104873628,0.0012296658860122545,0.010427434885876163,0.0007508965207897456,0.005166702184789984,0.003744574215731822,0.016286570052795102,6.333362879362703e-05,0.024904282418731105,-0.009552239317384113,-0.0003897114267142172
0.15,0.9981658639533803,0.0017059945381971975,0.001244821156364706,0.0012450759589711646,0.0011850656816317917,0.001185077797572709,0.028314069540412268,0.002753270577526945,0.00019074598502832885,0.0008772611343906833,0.00026751185964823954,0.011091116127355471,0.006478316738960044,0.004005313143310207,0.00016772717139268423,0.02774352285424808,0.0021323252988232344,0.018081892248482445,0.001301981780377437,0.008915250518674922,0.006476697114970342,0.028240409976254877,0.000112386005026055,0.04302032257751054,-0.016702777630184754,-0.0006796247508677535
0.2,0.9996325031898645,0.0021236857081143867,0.0015562903006027806,0.001556616973390268,0.001481661772476106,0.0014816781042815697,0.04075167210024644,0.003974286245904901,0.00028912253775315033,0.0012755580345300555,0.00040690389044661934,0.016354501804136334,0.0097463067418877,0.006055336158571345,0.00026124635624313886,0.04151832180350212,0.0032215688608013826,0.027297825226364147,0.001965853506336157,0.013403664073306398,0.009744852295892281,0.04263661427166199,0.00017505944631435177,0.06462563882506167,-0.025506646359085058,-0.0010388488799220933
0.25,0.9998850833595193,0.0025276842642970587,0.0018672021721009013,0.0018675636104696913,0.001778018459519859,0.0017780373364904012,0.055781723230615365,0.005458180803841972,0.0004009714466212122,0.0017573821958875024,0.0005669538237130789,0.022430980344316898,0.013393093845828652,0.008369784057699059,0.00037464898110028955,0.05698463847673241,0.004453300992824372,0.03767487351308341,0.002714485694617963,0.018437562234364102,0.013395782795353917,0.05885403345589346,0.00025103833444151125,0.08866857740003553,-0.0357022819160729,-0.0014552897415755607
0.3,0.9987342342943318,0.0029204012591901307,0.0021777074228959137,0.0021780547913518022,0.002074204775840416,0.002074223360073013,0.07245721780911185,0.007107332792435028,0.0005225598629237105,0.0022932681466790727,0.0007430466149098702,0.028978193840821564,0.01726690190702107,0.01086257786178757,0.0005074500233896995,0.07343949636447777,0.005783188254280591,0.04881649073425953,0.0035204127928306628,0.02380938625881579,0.01727958173356703,0.07627751568607899,0.0003399703165491985,0.11412173507591317,-0.04701726374461371,-0.0019144813712428544
0.35,0.9975210492767483,0.003308046778514262,0.002488210953641712,0.0024884957121796836,0.0023704272432187867,0.002370442190548494,0.08922347979589595,0.008769090300207116,0.0006506822028116144,0.002838794248195664,0.0009311423660899321,0.03558132054201868,0.02123922299672809,0.013459940047741203,0.0006591203664071399,0.09020923061098862,0.00717251992798229,0.06038025736775143,0.0043600488246813285,0.029333777037969133,0.021268228806336942,0.09437445018247592,0.0004414627486940548,0.1401082024176351,-0.05920251682633932,-0.0024041763756556768
0.4,0.9975667999587918,0.003698472740209624,0.0027992446147060424,0.0027994317364090637,0.002666964668082139,0.002666972904966758,0.10495274701222168,0.010346268336735576,0.0007822985282197603,0.003366553707784159,0.0011274362292658102,0.041958573081499195,0.025191088241402704,0.016091518272848604,0.000829052384700768,0.10672377343301087,0.008585327071259252,0.0720439203609674,0.005211591952197114,0.03484391683258947,0.025243961432228734,0.11264527097556765,0.0005550611032295594,0.16582588520411967,-0.07201214670392274,-0.002917864838679804
0.45,0.9987893374794049,0.004098277599790645,0.0031112570680074114,0.0031113366092627714,0.0029640434877312716,0.0029640431343543883,0.11947505506147083,0.01183580043480792,0.0009146550840181122,0.0038762010340860353,0.0013284794201116057,0.0480200405034501,0.029016432216035004,0.018691290852875464,0.00101653603076024,0.12256860063242092,0.009989721046283706,0.08350988907242562,0.006055548458053228,0.0401998260883798,0.029102260873653196,0.1306307405292264,0.0006802343415627243,0.19056661182143675,-0.08520268382370318,-0.0034506165180996223
