# Reference (vacuum, no NP/molecule) electric field intensity in atomic units

Timestamps (au),X Values,Y Values,Z Values
12.809286913,1.8901754464624674e-09,-3.6862799111306156e-21,2.6531677304936e-26
12.909359467,1.912886997136469e-09,-7.437973082572396e-21,2.128066728734685e-26
13.009432021,1.928421418830634e-09,-1.4667345643271788e-20,1.085971779725633e-27
13.109504575,1.936869709559702e-09,-2.8272988602803746e-20,-3.5158838122619265e-26
13.209577129,1.941030284127784e-09,-5.328444359760349e-20,-7.306027501610167e-26
13.309649683,1.9452021154230903e-09,-9.820092046804979e-20,-9.870677895801676e-26
13.409722237,1.953430976922281e-09,-1.7700561292048676e-19,-1.0216396946384301e-25
13.509794791,1.9679176440242926e-09,-3.120884793149654e-19,-8.840497803879115e-26
13.609867345,1.988216218034755e-09,-5.383238181382225e-19,-6.922111586806554e-26
13.709939899,2.0115199029845885e-09,-9.085178712764677e-19,-6.285390502105383e-26
13.810012453,2.0338868681235393e-09,-1.500338740497194e-18,-7.214058913208333e-26
13.910085007,2.051881961755911e-09,-2.4246334723236645e-18,-8.469000066274938e-26
14.010157561,2.063953735317829e-09,-3.834702628924797e-18,-8.364515473238008e-26
14.110230115,2.070991513020471e-09,-5.935630120561491e-18,-6.745852052595269e-26
14.210302669,2.0758584733279204e-09,-8.992178353417294e-18,-3.99489139775429e-26
14.310375223,2.0821251591836117e-09,-1.3333120104705103e-17,-2.3097147402323693e-26
14.410447777,2.0925541372537343e-09,-1.9349311028191715e-17,-2.625180803777593e-26
14.510520331,2.107975998060015e-09,-2.748248195935094e-17,-4.272289949693126e-26
14.610592885,2.1270159113970284e-09,-3.8201859409802437e-17,-5.065463365091152e-26
14.710665439,2.146759451837861e-09,-5.196651482440998e-17,-4.08102001043859e-26
14.810737993,2.164046603996664e-09,-6.917294711073482e-17,-1.8880120942942027e-26
14.910810547,2.1768242933335948e-09,-9.008984144517177e-17,7.534546228188535e-27
15.010883101,2.18497827766672e-09,-1.1478504729414519e-16,1.9223983673119744e-26
15.110955655,2.1903041689616364e-09,-1.4305316720116694e-16,-1.873965714837436e-27
15.211028209,2.1956571122520877e-09,-1.743551093377161e-16,-4.200055813498562e-26
15.311100763,2.203673365066153e-09,-2.077827308124481e-16,-7.328659745174067e-26
15.411173317,2.2156317728940233e-09,-2.4206148251345966e-16,-8.796087303955791e-26
15.511245871,2.2309464449749317e-09,-2.756011409382896e-16,-7.981591079058049e-26
15.611318425,2.24749245770999e-09,-3.065990807647649e-16,-6.472902165755741e-26
15.711390979,2.262595510003161e-09,-3.3319249035937435e-16,-5.613501168287023e-26
15.811463533,2.274229056732961e-09,-3.536465323751089e-16,-6.498401899717299e-26
15.911536087,2.281883684005327e-09,-3.665563676794516e-16,-9.095200372076459e-26
16.011608641,2.2867337792123974e-09,-3.710342090656817e-16,-1.1541112795714284e-25
16.111681195,2.291049464905347e-09,-3.6685010267573076e-16,-1.220404198485141e-25
16.211753749,2.2971397674840055e-09,-3.544983405893994e-16,-1.1067003989187268e-25
16.311826303,2.306314568088215e-09,-3.3517065733325917e-16,-7.560607746473681e-26
