# Time-dependent hole occupations (neutral MO basis, closed-shell P (0–1, Nascimento)) for MO indices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]

Timestamps (au),MO index 0,MO index 1,MO index 2,MO index 3,MO index 4,MO index 5,MO index 6,MO index 7,MO index 8,MO index 9,MO index 10,MO index 11,MO index 12,MO index 13,MO index 14,MO index 15,MO index 16,MO index 17,MO index 18,MO index 19,MO index 20,MO index 21,MO index 22,MO index 23,MO index 24,MO index 25
1.05,0.9994471743748254,4.5375640187916844e-05,2.061753826221313e-06,2.2253553538797988e-06,8.750538007529229e-07,8.796620664108801e-07,0.21968738364327745,0.023982336557048622,0.002454180823019292,0.008921066717494819,0.0037756896526757178,0.09477997336925736,0.06100368135799672,0.04290077433950912,0.0041490902802387986,0.23984997550623088,0.023631840117434244,0.18217598892195908,0.014065918318669657,0.08323928413170878,0.060116678851153016,0.2857660116536038,0.0026874475070983728,0.36949975391025525,-0.23890863535276222,-0.009880931288771376
1.1,0.9998469638769668,4.971793716868067e-05,2.389964058435723e-06,2.4769819247927316e-06,9.404258868306314e-07,9.414642870853029e-07,0.22258666605981958,0.024546131477532707,0.002616494515265244,0.00929433078598696,0.004007224996847247,0.09767145919236642,0.063622110333027,0.044881040572781306,0.004470830888791855,0.24655133414942088,0.024653870470495054,0.1887067398251161,0.014678636462974404,0.08580380136400678,0.06217464539688067,0.2956914745808523,0.0028873891036883537,0.37901623801992035,-0.2508978828200977,-0.010421780561894306
1.15,0.998488172660777,5.0963479936050327e-05,2.665485608566165e-06,2.699483645285383e-06,9.9584952650833e-07,9.960956098842288e-07,0.22470974209365702,0.025022576406641295,0.0027873155861468657,0.009653858747362132,0.004243821435552131,0.10043357339108738,0.06633442598897754,0.046894140740900925,0.004797768380770062,0.2529175169030774,0.02565892481041876,0.19504686364854384,0.015291633510508329,0.0882373043108059,0.06421534094178993,0.30522097797696923,0.0030893083589874637,0.3880916413481261,-0.2624198926612059,-0.010948692305348577
1.2,0.9968971252919655,4.8767697931162424e-05,2.783412087259407e-06,2.797889805838949e-06,1.0160085452959322e-06,1.017991752783054e-06,0.22690747003265554,0.025448922251838257,0.0029663911630463113,0.010004821904105232,0.004484919735118997,0.10308259577839429,0.06914536860962395,0.048946046241502006,0.005129011859532295,0.25897195545532703,0.026646268895885394,0.20121641165120052,0.01590544753166756,0.09054474106004595,0.06624467007498902,0.3143824384487861,0.0032926018664163337,0.3967849398138231,-0.2734505134914306,-0.011447868299328375
1.25,0.9968007247725543,4.51579590975415e-05,2.7378480248474446e-06,2.7732370216915214e-06,1.0038068677387102e-06,1.0093053567361565e-06,0.22759666928964128,0.025739696052520022,0.0031522144415270237,0.01032755278499764,0.004728776642176302,0.10551255169375973,0.07202467141640123,0.05101561668495158,0.005463487976348547,0.26455380404062023,0.02760592973233067,0.2071444175287911,0.016515970875647823,0.09268726157624185,0.06824348964536908,0.3230803620026338,0.0034965715863299884,0.4050172502536624,-0.28385600494129437,-0.011933937186223017
1.3,0.9983536152497737,4.334255361182482e-05,2.6118402182140343e-06,2.710373660952392e-06,9.818990340804135e-07,9.916542698107378e-07,0.22629809109630528,0.025843643006177697,0.0033430420986655385,0.010603879766277968,0.004973604242208052,0.10759594941543982,0.07494338159608627,0.05309181358404025,0.005800115457066268,0.2695279922861751,0.028531740510122305,0.2128091148658937,0.017119854324679773,0.09464178160398673,0.07019704222137546,0.3312934591165805,0.00370053009548188,0.41274719925820946,-0.29362746357863745,-0.012408520458144737
1.35,0.9997542709807772,4.580171654400278e-05,2.5277419618552344e-06,2.7248872302987337e-06,9.776225382562842e-07,9.913926224403014e-07,0.22504892762287365,0.025948857264331493,0.003536686470767658,0.010886402183296395,0.005217314459316058,0.10963231443326027,0.0778569198328335,0.05515127170705514,0.006137933481475066,0.2740571545179812,0.029420855693121584,0.21815116649399124,0.01771192673630606,0.0964173725965437,0.07207979268614961,0.3389520318321855,0.003903871854120222,0.4198730982068085,-0.30273663005147355,-0.01285647222189347
1.4,0.9996330316923074,5.266372353174287e-05,2.5789314256341456e-06,2.892326901871023e-06,1.0063059611153946e-06,1.0231812244132499e-06,0.22336628641373235,0.02602116273733568,0.0037308639543214284,0.011164154845906049,0.005457740194109828,0.11154104529211262,0.08072194632816743,0.05717398498353721,0.006475874493159006,0.2780425695807208,0.030268306695788172,0.22313179422903917,0.018287411905964168,0.09799697441643385,0.07386883796779586,0.34601782977495654,0.004105944463980049,0.4263140859289122,-0.31120937011167155,-0.01328277177368658
1.45,0.9982838305565396,6.131894117777925e-05,2.775813986888309e-06,3.194602688716408e-06,1.0607460206868424e-06,1.079452886854071e-06,0.2221831274185675,0.026072953909642815,0.003924051887173818,0.011429559108946385,0.005693334743239187,0.11323924523574824,0.08351967760762002,0.059165088935312915,0.006812859877660338,0.28144391680893666,0.03107465579109292,0.22780055560190904,0.018844644518270837,0.0993867013518056,0.07555869159935735,0.3525730939756142,0.0043061029649397176,0.43208568027680416,-0.3192066877824995,-0.013677424512459891
1.5,0.9971507017461515,6.755645020295464e-05,3.0359218972098034e-06,3.515519028107761e-06,1.1140796079001092e-06,1.1332382908735283e-06,0.22124845770062984,0.02611001077835229,0.004114291315144514,0.011685901156213263,0.005922021735049743,0.1147532895291028,0.08621175424629812,0.06110789471109179,0.007147769377112367,0.28426648479716476,0.03183764094151753,0.2321331248103522,0.01937914183239231,0.10058542809125814,0.07712859590664334,0.358600509732943,0.004503688700972397,0.43711612532901445,-0.32679140790559064,-0.014046012481708442
