Frequency,Absorption
1.0257937945294275,0.0023244540312381415
1.111276610740213,0.0023633406017815758
1.1967594269509987,0.00239943570469048
1.2822422431617841,0.002433757244276612
1.3677250593725698,0.0024670511625971923
1.4532078755833553,0.0024998712966490255
1.538690691794141,0.0025326295560214487
1.6241735080049264,0.0025656361281435353
1.7096563242157121,0.0025991383981074038
1.7951391404264976,0.002633351832455644
1.8806219566372833,0.0026684647976091464
1.9661047728480687,0.002704620634329268
2.051587589058855,0.0027419238345998487
2.13707040526964,0.0027804727776520478
2.222553221480426,0.0028203668639165194
2.3080360376912115,0.002861695274626468
2.3935188539019974,0.0029045366192897762
2.4790016701127824,0.002948960177210419
2.5644844863235683,0.002995027317856654
2.6499673025343538,0.003042801711110263
2.7354501187451397,0.003092368470375758
2.820932934955925,0.0031438329368255885
2.9064157511667106,0.0031972836103774604
2.991898567377496,0.003252778253883544
3.077381383588282,0.003310378851434166
3.1628641997990674,0.0033701790290544273
3.248347016009853,0.0034322647942661866
3.3338298322206383,0.003496696698299637
3.4193126484314242,0.0035635504943170703
3.50479546464221,0.0036329383060490893
3.590278280852995,0.003704993810518939
3.6757610970637806,0.0037798259715107335
3.7612439132745665,0.00385750164048564
3.8467267294853524,0.003938110984135988
3.9322095456961375,0.0040218023995804
4.017692361906923,0.0041087454090870945
4.10317517811771,0.0041991110113260175
4.188657994328495,0.004293079970848588
4.27414081053928,0.00439084814743197
4.359623626750066,0.004492625515781479
4.445106442960852,0.004598629780296534
4.530589259171637,0.004709103900806667
4.616072075382423,0.0048243266788552475
4.701554891593209,0.0049445982577633
4.787037707803995,0.005070247431913151
4.87252052401478,0.005201639793976105
4.958003340225565,0.005339184172187325
5.043486156436351,0.005483344896917133
5.128968972647137,0.005634646912370211
5.214451788857922,0.0057936749089649965
5.2999346050687075,0.005961083300779235
5.385417421279493,0.006137613630420244
5.470900237490279,0.0063241166085563245
5.556383053701064,0.006521573874121806
5.64186586991185,0.006731126642015339
5.727348686122635,0.006954110684750603
5.812831502333421,0.007192096429662574
5.898314318544206,0.007446950915491057
5.983797134754992,0.007720877061187886
6.069279950965778,0.008016475058942806
6.154762767176564,0.008336885616336968
6.240245583387349,0.008685954800570396
6.325728399598135,0.009068425005232174
6.411211215808921,0.009490188506427138
6.496694032019706,0.009958642893935157
6.582176848230491,0.010483187265204683
6.667659664441277,0.011075933335916294
6.753142480652063,0.011752720824262231
6.8386252968628485,0.012534583225386007
6.9241081130736335,0.01344993165404698
7.00959092928442,0.01453783802858016
7.095073745495205,0.01585309636046631
7.18055656170599,0.01747421473146291
7.266039377916776,0.019516226950177917
7.351522194127561,0.022151575289104657
7.437005010338346,0.025644195054144694
7.522487826549133,0.030403696054565672
7.607970642759918,0.037062723704490694
7.693453458970705,0.04654509760410777
7.77893627518149,0.05992833535530698
7.864419091392275,0.07738933609094875
7.949901907603062,0.0950742085260073
8.035384723813847,0.10298317235652753
8.120867540024632,0.09486208650247563
8.20635035623542,0.07808797858527848
8.291833172446205,0.06221314147638935
8.37731598865699,0.050509407803968016
8.462798804867775,0.04263722807803331
8.54828162107856,0.03754139651202134
8.633764437289347,0.03435514671448297
8.719247253500132,0.03250005241425156
8.804730069710917,0.031616020668901984
8.890212885921704,0.031489100545381336
8.975695702132489,0.03200313292961472
9.061178518343274,0.03311192340911947
9.14666133455406,0.03482597742787664
9.232144150764846,0.03721004608521596
9.317626966975633,0.04039035055052428
9.403109783186418,0.044572577687851105
9.488592599397203,0.0500739619833381
9.57407541560799,0.05737464670993467
9.659558231818774,0.0671911575247815
9.74504104802956,0.08055315717235663
9.830523864240345,0.09876533838408924
9.91600668045113,0.12278141544611693
10.001489496661916,0.15067234909308516
10.086972312872701,0.17222772263028793
10.172455129083486,0.1696747202867653
10.257937945294273,0.13973659274049022
10.343420761505058,0.10185455832864962
10.428903577715843,0.07153033754939392
10.51438639392663,0.05126838768095086
10.599869210137415,0.038588965353230684
10.685352026348202,0.030885251002028904
10.770834842558987,0.02639932402758198
10.85631765876977,0.024048735140345848
10.941800474980559,0.023060217542972033
11.027283291191345,0.02265488163902867
11.112766107402129,0.022236244350733046
11.198248923612915,0.02190106014470764
11.2837317398237,0.02208375485989118
11.369214556034485,0.02304627483524722
11.45469737224527,0.024937827313141134
11.540180188456057,0.027927220228143503
11.625663004666842,0.03212143542456481
11.71114582087763,0.037161087943898316
11.796628637088412,0.04151659843819439
11.882111453299201,0.04286572192143763
11.967594269509984,0.04109499858612555
12.053077085720771,0.03858437057319167
12.138559901931556,0.03702100321937177
12.224042718142343,0.03674923557573244
12.309525534353128,0.037627254644244365
12.395008350563915,0.03949891231554129
12.480491166774698,0.04231018008472425
12.565973982985486,0.04612424979710626
12.65145679919627,0.05113115654342147
12.736939615407056,0.057676558923097344
12.822422431617841,0.06630912110180175
12.907905247828626,0.0778010888833647
12.993388064039411,0.09293691150849594
13.078870880250198,0.11152771468794366
13.164353696460982,0.13065029749693852
13.24983651267177,0.14603158771354693
13.335319328882553,0.1580779408757591
13.42080214509334,0.17177759525519357
13.506284961304125,0.1929749494003078
13.591767777514912,0.2267723169552404
13.677250593725697,0.2755223824400779
13.762733409936482,0.33400443405432756
13.848216226147267,0.3832874776404599
13.933699042358056,0.4003093586534137
