Frequency,Absorption
1.0257937945294275,0.0009258806404092869
1.111276610740213,0.0010879455939480148
1.1967594269509987,0.0012634133466991745
1.2822422431617841,0.0014523855008536492
1.3677250593725698,0.001654973797626966
1.4532078755833553,0.0018712995077550415
1.538690691794141,0.002101492069011573
1.6241735080049264,0.0023456896277583837
1.7096563242157121,0.0026040432351783368
1.7951391404264976,0.002876712608251927
1.8806219566372833,0.003163876271695705
1.9661047728480687,0.0034657644797545036
2.051587589058855,0.0037821173655707835
2.13707040526964,0.004113981584127285
2.222553221480426,0.004461011758474151
2.3080360376912115,0.004823543621963227
2.3935188539019974,0.0052018269248220615
2.4790016701127824,0.005596122824143379
2.5644844863235683,0.006006705041364254
2.6499673025343538,0.006433868299544258
2.7354501187451397,0.0068779135889909335
2.820932934955925,0.007339171508270421
2.9064157511667106,0.007817976840043272
2.991898567377496,0.008314701530591764
3.077381383588282,0.008829725001026155
3.1628641997990674,0.009363461902388279
3.248347016009853,0.009916336998718106
3.3338298322206383,0.010488812962463918
3.4193126484314242,0.01108137510460414
3.50479546464221,0.011694541273745572
3.590278280852995,0.01232886678206689
3.6757610970637806,0.012984926197864004
3.7612439132745665,0.013663362763840848
3.8467267294853524,0.014364868759922229
3.9322095456961375,0.015089606609448936
4.017692361906923,0.015839544955857942
4.10317517811771,0.016614553135304466
4.188657994328495,0.017415722447907386
4.27414081053928,0.018244002170382075
4.359623626750066,0.019100400393251078
4.445106442960852,0.01998601423142097
4.530589259171637,0.02090200844515952
4.616072075382423,0.021849666985741523
4.701554891593209,0.022830361755917735
4.787037707803995,0.02384561557454639
4.87252052401478,0.024897065252728202
4.958003340225565,0.025986511295569188
5.043486156436351,0.02711593889503596
5.128968972647137,0.028287539683950962
5.214451788857922,0.02950370204119464
5.2999346050687075,0.030767137872632567
5.385417421279493,0.03208082328202539
5.470900237490279,0.033448110472379645
5.556383053701064,0.034872752598283145
5.64186586991185,0.03635902452590142
5.727348686122635,0.037911755181491945
5.812831502333421,0.0395364589376466
5.898314318544206,0.04123950568248844
5.983797134754992,0.04302820771642392
6.069279950965778,0.04491109880126104
6.154762767176564,0.04689818407060988
6.240245583387349,0.04900124634932656
6.325728399598135,0.051234264321474425
6.411211215808921,0.05361406659261576
6.496694032019706,0.056160926801886044
6.582176848230491,0.058899582289488925
6.667659664441277,0.06186053016523236
6.753142480652063,0.06508164577475165
6.8386252968628485,0.06861055783816333
6.9241081130736335,0.07250785168798127
7.00959092928442,0.07685127084848566
7.095073745495205,0.08174204679463053
7.18055656170599,0.08731323336452687
7.266039377916776,0.09374166904124492
7.351522194127561,0.10126458496194987
7.437005010338346,0.11020181774656794
7.522487826549133,0.12098393116129832
7.607970642759918,0.13418140791081545
7.693453458970705,0.15051702253124571
7.77893627518149,0.1708054307840598
7.864419091392275,0.19568388401221035
7.949901907603062,0.22486908871357997
8.035384723813847,0.2557086742822747
8.120867540024632,0.2817339227645496
8.20635035623542,0.2941444645277631
8.291833172446205,0.28826031974091354
8.37731598865699,0.26836781242820307
8.462798804867775,0.24354562016764147
8.54828162107856,0.2207724616417691
8.633764437289347,0.2029648615443741
8.719247253500132,0.19043831303734415
8.804730069710917,0.18251189392945677
8.890212885921704,0.1783430918696267
8.975695702132489,0.17722675929975332
9.061178518343274,0.17865956784618803
9.14666133455406,0.18232711032590318
9.232144150764846,0.1880767733130506
9.317626966975633,0.19589653854607145
9.403109783186418,0.20590478747262508
9.488592599397203,0.21835066680381388
9.57407541560799,0.23362264307109293
9.659558231818774,0.2522573375914997
9.74504104802956,0.2749305640704639
9.830523864240345,0.302384606481668
9.91600668045113,0.33518366959139506
10.001489496661916,0.37307819976174184
10.086972312872701,0.41365699111040005
10.172455129083486,0.4502823107748554
10.257937945294273,0.47107359624942685
10.343420761505058,0.4634947450733648
10.428903577715843,0.42532893618003553
10.51438639392663,0.3693307728307862
10.599869210137415,0.3128053617866696
10.685352026348202,0.2662650111793703
10.770834842558987,0.23226707016078682
10.85631765876977,0.2093010485009062
10.941800474980559,0.19484635174594345
11.027283291191345,0.18665091466305675
11.112766107402129,0.1830283052218347
11.198248923612915,0.1828062153313203
11.2837317398237,0.1852016248052912
11.369214556034485,0.18970890606485682
11.45469737224527,0.19601880315020123
11.540180188456057,0.20396193092075604
11.625663004666842,0.21346281169882605
11.71114582087763,0.22448079145758706
11.796628637088412,0.23688901369146154
11.882111453299201,0.25021293611336826
11.967594269509984,0.26320188453989696
12.053077085720771,0.2736436099943898
12.138559901931556,0.27957152873463165
12.224042718142343,0.2816446637326908
12.309525534353128,0.28303395932888975
12.395008350563915,0.2864533139686189
12.480491166774698,0.2927844446079933
12.565973982985486,0.3018197890385107
12.65145679919627,0.31311527948783185
12.736939615407056,0.32633909086039525
12.822422431617841,0.3413377589477399
12.907905247828626,0.35812150584483315
12.993388064039411,0.37684562612678113
13.078870880250198,0.39780733609270796
13.164353696460982,0.4214634566429374
13.24983651267177,0.4484677873494872
13.335319328882553,0.47973139959324756
13.42080214509334,0.516501165244959
13.506284961304125,0.5604390213387045
13.591767777514912,0.6136292014662176
13.677250593725697,0.6783044474718362
13.762733409936482,0.7557694868450461
13.848216226147267,0.8435581464853414
13.933699042358056,0.9302149738963538
14.01918185856884,0.9915180702006264
14.104664674779626,1.0
14.19014749099041,0.949853083423934
14.275630307201197,0.8652190321334007
14.36111312341198,0.7768178023962593
14.446595939622767,0.701932304504207
14.532078755833552,0.6446017491395944
14.617561572044337,0.6027112141049058
14.703044388255122,0.572691658750829
14.788527204465911,0.5513315864393856
14.874010020676693,0.5361834995503992
14.959492836887481,0.525496483150127
15.044975653098266,0.518049874747429
15.130458469309051,0.513003554641361
15.215941285519836,0.5097857368554479
15.301424101730625,0.5080167203282474
15.38690691794141,0.5074597529125657
15.472389734152195,0.5079932044681919
15.55787255036298,0.5096000003885335
15.643355366573768,0.5123743411452053
15.72883818278455,0.5165461306688837
15.814320998995338,0.5225164549620815
15.899803815206123,0.5308416407684856
15.985286631416908,0.5418831068520297
16.070769447627693,0.5542965022719086
16.156252263838482,0.5624228685076547
16.241735080049263,0.5600774124568195
16.327217896260052,0.5514274151222218
16.41270071247084,0.5446465641566096
16.498183528681622,0.5422454360641941
16.58366634489241,0.5434646696511662
16.669149161103196,0.5472168874864413
16.75463197731398,0.552753053735501
16.840114793524766,0.5596065045355275
16.92559760973555,0.5674667960708372
17.011080425946336,0.5760941955520894
17.09656324215712,0.5852726719941683
17.182046058367906,0.594787290600875
17.267528874578694,0.604418090602846
17.353011690789476,0.6139430845248801
17.438494507000264,0.6231472501935379
17.52397732321105,0.631832952654607
17.609460139421834,0.6398288690186692
17.69494295563262,0.6469935737037913
17.780425771843408,0.653276840374005
17.86590858805419,0.6585280956562134
17.951391404264978,0.6627863739191733
18.036874220475763,0.6660506588543113
18.122357036686548,0.6683576491842049
18.207839852897333,0.6697657674309739
18.29332266910812,0.6703481514583077
18.378805485318907,0.6701859854536757
18.46428830152969,0.6693630647410286
18.549771117740477,0.6679609627258452
18.635253933951265,0.6660558128629195
18.720736750162047,0.6637159865942288
18.806219566372835,0.6610011736663746
18.89170238258362,0.6579623357557179
18.977185198794405,0.6546421976945546
19.06266801500519,0.6510762181741127
19.14815083121598,0.6472941100177645
19.23363364742676,0.6433207469789275
19.31911646363755,0.6391777232257192
19.404599279848334,0.6348842893410321
19.49008209605912,0.6304582496540435
19.575564912269904,0.6259165406202116
19.66104772848069,0.621275882150212
19.746530544691474,0.6165537882143571
19.83201336090226,0.6117630402719595
19.917496177113044,0.6069252414115054
20.002978993323833,0.6020552648039218
20.088461809534614,0.5971700417096424
20.173944625745403,0.5922863657512054
20.259427441956188,0.5874206179258553
20.344910258166973,0.582588915480181
20.430393074377758,0.5778064635835976
20.515875890588546,0.5730880068263114
20.601358706799328,0.5684472047938398
20.686841523010116,0.563896908210856
20.7723243392209,0.559448867781387
20.857807155431686,0.555113709323882
20.94328997164247,0.5509009802198894
21.02877278785326,0.5468190796696647
21.114255604064045,0.5428751793672635
21.19973842027483,0.5390754751954092
21.285221236485615,0.5354249186704682
21.370704052696404,0.5319275108170171
21.45618686890719,0.5285861418473418
21.541669685117974,0.5254028932443723
21.62715250132876,0.5223788629560144
21.71263531753954,0.5195143226707827
21.798118133750332,0.5168088900882122
21.883600949961117,0.514261316153935
21.9690837661719,0.5118699206683377
22.05456658238269,0.5096323257262555
22.140049398593476,0.5075456992430006
22.225532214804257,0.5056068194896963
22.311015031015042,0.5038120428854282
22.39649784722583,0.5021572739386269
22.481980663436616,0.5006383567738217
22.5674634796474,0.4992508118279403
22.652946295858186,0.49798986736897655
22.73842911206897,0.4968507215783441
22.823911928279756,0.49582844322454017
22.90939474449054,0.4949179157386142
22.994877560701326,0.4941140581252768
23.080360376912115,0.49341174692127904
23.1658431931229,0.4928058354288262
23.251326009333685,0.4922911721076297
23.336808825544466,0.4918627011849337
23.42229164175526,0.4915153489559039
23.507774457966043,0.49124421571997595
23.593257274176825,0.49104438765105596
23.67874009038761,0.4909110552303083
23.764222906598402,0.4908395703666496
23.849705722809183,0.49082536432084956
23.93518853901997,0.490863970192961
24.020671355230753,0.49095117425007473
24.106154171441542,0.49108274203869484
24.191636987652327,0.49125467001252787
24.277119803863112,0.49146307928783944
24.362602620073897,0.49170423941252844
24.448085436284686,0.49197461034827517
24.53356825249547,0.492270763479655
24.619051068706256,0.49258947785898105
24.704533884917037,0.49292757423767525
24.79001670112783,0.4932821799774559
24.875499517338614,0.4936504742437935
24.960982333549396,0.49402989497448574
25.04646514976018,0.49441794921598453
25.131947965970973,0.4948122947195322
25.217430782181754,0.4952108627075055
25.30291359839254,0.49561158647030923
25.388396414603324,0.49601269478422166
25.473879230814113,0.49641251223697136
25.559362047024898,0.4968095305380617
25.644844863235683,0.49720242934799885
25.730327679446468,0.49759005980833326
25.815810495657253,0.4979714320279641
25.901293311868038,0.4983458240541556
25.986776128078823,0.49871258391877205
26.072258944289608,0.49907138270256757
26.157741760500397,0.49942218151723317
26.24322457671118,0.4997650894842059
26.328707392921963,0.5001006441347352
26.414190209132748,0.5004296225090089
26.49967302534354,0.5007533818557065
26.58515584155432,0.5010736628725572
26.670638657765107,0.5013929337746955
26.75612147397589,0.5017143286704123
26.84160429018668,0.5020418987109453
26.927087106397465,0.502381077172816
27.01256992260825,0.5027385885802929
27.098052738819035,0.5031232298139388
27.183535555029824,0.5035461995780156
27.26901837124061,0.5040220515636555
27.354501187451394,0.504569399356368
27.439984003662186,0.5052122780653269
27.525466819872964,0.5059812381189513
27.61094963608375,0.5069142801486306
27.696432452294534,0.5080563495134462
27.781915268505326,0.5094542104150629
27.86739808471611,0.5111400770711003
27.952880900926896,0.513090571682907
28.03836371713768,0.5151421969184709
28.123846533348466,0.5168658486387808
28.20932934955925,0.5175105867412374
28.294812165770036,0.5162905560065945
28.38029498198082,0.5130595946764822
28.46577779819161,0.5086126276180922
28.551260614402395,0.504056895096651
28.636743430613176,0.5000862221642103
28.72222624682396,0.49687985857119676
28.80770906303475,0.49434160678964756
28.893191879245535,0.49229964548769506
28.97867469545632,0.49059317285292786
29.064157511667105,0.4890927037025685
29.14964032787789,0.4876946866982434
29.235123144088675,0.48630875300372556
29.32060596029946,0.4848424603464651
29.406088776510245,0.48318321077262905
29.491571592721037,0.48117748589519815
29.577054408931822,0.47861552157470105
29.662537225142607,0.47526074443530353
29.748020041353385,0.47102923553720794
29.833502857564177,0.46639504391283376
29.918985673774962,0.4625629074958459
30.004468489985747,0.4605469671568575
30.089951306196532,0.4601531969980802
30.175434122407324,0.46049920653818577
30.260916938618102,0.4609072135208735
30.346399754828887,0.46108417419444697
30.431882571039672,0.4609612269626676
30.517365387250464,0.46055613641515863
30.60284820346125,0.45990932626211156
30.688331019672034,0.4590610228511054
30.77381383588282,0.4580454238862412
30.859296652093605,0.4568903317544366
30.94477946830439,0.4556185725530959
31.030262284515175,0.4542492667075371
31.11574510072596,0.45279889632819903
31.20122791693675,0.4512818410815961
31.286710733147537,0.4497106021304394
31.372193549358315,0.4480956792392771
31.4576763655691,0.4464455962467737
31.54315918177989,0.44476657785098767
31.628641997990677,0.4430628615550045
31.714124814201462,0.4413367295315233
31.799607630412247,0.43958896669402603
31.885090446623032,0.4378193521226742
31.970573262833817,0.4360270578924197
32.0560560790446,0.43421122040140236
32.14153889525539,0.432371284922674
32.22702171146618,0.4305070995947037
32.312504527676964,0.42861923330977425
32.39798734388775,0.4267088616511819
32.48347016009853,0.42477774511766014
32.56895297630932,0.4228280627860322
32.654435792520104,0.42086225044593323
32.73991860873089,0.4188828297891167
32.82540142494168,0.4168922982438042
32.910884241152466,0.41489297191646085
32.996367057363244,0.41288684643859164
33.08184987357403,0.4108756260184612
33.16733268978482,0.4088606911699059
33.252815505995606,0.40684308033323446
33.33829832220639,0.4048235583049781
33.423781138417176,0.40280260677565305
33.50926395462796,0.40078055376506716
33.594746770838746,0.3987575953918279
33.68022958704953,0.39673379141191856
33.765712403260316,0.3947092372600309
33.8511952194711,0.3926839693352538
33.93667803568189,0.39065806955598054
34.02216085189267,0.38863168367386736
34.10764366810346,0.3866049874855772
34.19312648431424,0.3845782205457535
34.27860930052503,0.3825517010591455
34.36409211673581,0.38052582667734575
34.4495749329466,0.378500990160427
34.53505774915739,0.3764777019171534
34.62054056536817,0.3744564690605702
34.70602338157895,0.37243784517294054
34.79150619778974,0.3704223827080055
34.87698901400053,0.36841068250772635
34.962471830211314,0.36640332536780124
